state,year,month,price_received
MINNESOTA,2002,8,1.59
MINNESOTA,2002,9,1.6
MINNESOTA,2002,10,1.62
MINNESOTA,2002,11,1.64
MINNESOTA,2002,12,1.82
MINNESOTA,2001,1,1.13
MINNESOTA,2001,2,1.18
MINNESOTA,2001,3,1.13
MINNESOTA,2001,4,1.16
MINNESOTA,2001,5,1.12
MINNESOTA,2001,6,1.09
MINNESOTA,2001,7,1.24
MINNESOTA,2001,8,1.18
MINNESOTA,2001,9,1.26
MINNESOTA,2001,10,1.46
MINNESOTA,2001,11,1.72
MINNESOTA,2001,12,1.83
MINNESOTA,2000,1,1.12
MINNESOTA,2000,2,1.06
MINNESOTA,2000,3,1.07
MINNESOTA,2000,4,1.22
MINNESOTA,2000,5,1.04
MINNESOTA,2000,6,1.19
MINNESOTA,2000,7,0.96
MINNESOTA,2000,8,0.87
MINNESOTA,2000,9,0.84
MINNESOTA,2000,10,0.95
MINNESOTA,2000,11,1.01
MINNESOTA,2000,12,1.05
MONTANA,2020,9,2.79
MONTANA,2013,5,3.55
MONTANA,2012,3,2.97
MONTANA,2011,1,2.62
MONTANA,2011,2,3.13
MONTANA,2011,3,2.52
MONTANA,2011,6,3.04
MONTANA,2010,1,2.44
MONTANA,2010,2,2.54
MONTANA,2010,3,2.53
MONTANA,2010,5,2.39
MONTANA,2010,8,2.06
MONTANA,2010,10,2.3
MONTANA,2009,3,3.14
MONTANA,2009,4,4.01
MONTANA,2009,5,3.08
MONTANA,2009,6,2.31
MONTANA,2009,9,2.71
MONTANA,2009,10,2.62
MONTANA,2009,12,2.53
MONTANA,2008,1,3.06
MONTANA,2008,4,3.72
MONTANA,2008,5,3.44
MONTANA,2008,9,2.89
MONTANA,2008,11,3.28
MONTANA,2008,12,3.22
MONTANA,2007,1,2.84
MONTANA,2007,3,2.32
MONTANA,2007,4,2.32
MONTANA,2007,5,2.49
MONTANA,2007,6,2.41
MONTANA,2007,8,2.18
MONTANA,2007,9,2.62
MONTANA,2007,10,2.34
MONTANA,2006,2,1.62
MONTANA,2006,3,1.71
MONTANA,2006,5,1.45
MONTANA,2006,7,1.63
MONTANA,2006,8,1.85
MONTANA,2006,9,1.89
MONTANA,2006,10,1.83
MONTANA,2006,11,1.96
MONTANA,2006,12,1.93
MONTANA,2005,4,1.74
MONTANA,2005,5,1.92
MONTANA,2005,10,1.81
MONTANA,2004,1,1.64
MONTANA,2004,2,1.66
MONTANA,2004,3,1.6
MONTANA,2004,4,2.03
MONTANA,2004,5,1.67
MONTANA,2004,8,1.56
MONTANA,2004,9,1.76
MONTANA,2004,12,1.73
MONTANA,2003,8,1.73
MONTANA,2003,12,1.57
MONTANA,2002,1,1.96
MONTANA,2002,2,2.16
MONTANA,2002,3,2.27
MONTANA,2002,4,2.5
MONTANA,2002,5,2.22
MONTANA,2002,6,2.24
MONTANA,2002,8,2.18
MONTANA,2002,9,1.87
MONTANA,2002,10,1.98
MONTANA,2002,11,1.85
MONTANA,2002,12,1.76
MONTANA,2001,1,1.07
MONTANA,2001,2,1.03
MONTANA,2001,3,1.15
MONTANA,2001,4,1.1
MONTANA,2001,5,1.57
MONTANA,2001,6,1.55
MONTANA,2001,7,1.6
MONTANA,2001,8,1.28
MONTANA,2001,9,1.44
MONTANA,2001,10,1.87
MONTANA,2001,11,1.99
MONTANA,2001,12,2.07
MONTANA,2000,1,1.09
MONTANA,2000,2,0.97
MONTANA,2000,3,1.01
MONTANA,2000,4,1.15
MONTANA,2000,5,1.15
MONTANA,2000,6,1.07
MONTANA,2000,7,0.98
MONTANA,2000,8,1.06
MONTANA,2000,9,0.94
MONTANA,2000,10,1.11
MONTANA,2000,11,1.12
MONTANA,2000,12,1.08
NEBRASKA,2022,1,6.43
NEBRASKA,2022,4,7.62
NEBRASKA,2022,7,6.12
NEBRASKA,2022,8,6.31
NEBRASKA,2022,10,6.49
NEBRASKA,2021,1,3.75
NEBRASKA,2021,7,3.86
NEBRASKA,2021,8,4.16
NEBRASKA,2021,9,4.66
NEBRASKA,2020,1,3.35
NEBRASKA,2020,4,3.28
NEBRASKA,2020,5,3.64
NEBRASKA,2020,6,3.49
NEBRASKA,2020,7,2.45
NEBRASKA,2020,8,2.62
NEBRASKA,2020,9,2.74
NEBRASKA,2019,2,3.32
NEBRASKA,2019,4,3.19
NEBRASKA,2019,5,2.99
NEBRASKA,2019,7,3.34
NEBRASKA,2019,8,2.38
NEBRASKA,2019,9,2.68
NEBRASKA,2018,2,3.14
NEBRASKA,2018,4,3.08
NEBRASKA,2018,5,3.39
NEBRASKA,2018,6,3.65
NEBRASKA,2018,7,2.57
NEBRASKA,2018,8,2.64
NEBRASKA,2018,10,3.06
NEBRASKA,2017,3,2.79
NEBRASKA,2017,4,2.95
NEBRASKA,2017,5,3.15
NEBRASKA,2017,6,3.05
NEBRASKA,2017,9,2.75
NEBRASKA,2017,12,2.71
NEBRASKA,2016,4,1.94
NEBRASKA,2016,6,1.58
NEBRASKA,2016,7,1.71
NEBRASKA,2016,8,2.23
NEBRASKA,2016,10,1.91
NEBRASKA,2016,12,2.82
NEBRASKA,2015,1,2.9
NEBRASKA,2015,2,3.39
NEBRASKA,2015,7,1.99
NEBRASKA,2015,8,2.45
NEBRASKA,2015,9,2.15
NEBRASKA,2015,10,2.83
NEBRASKA,2014,1,4.48
NEBRASKA,2014,2,4.12
NEBRASKA,2014,3,4.01
NEBRASKA,2014,5,4.88
NEBRASKA,2014,6,4.09
NEBRASKA,2014,7,3.56
NEBRASKA,2014,8,3.0
NEBRASKA,2014,9,2.45
NEBRASKA,2014,12,2.92
NEBRASKA,2013,7,4.19
NEBRASKA,2013,9,4.04
NEBRASKA,2013,10,4.04
NEBRASKA,2012,1,3.59
NEBRASKA,2012,2,3.99
NEBRASKA,2012,3,3.95
NEBRASKA,2012,4,3.67
NEBRASKA,2012,5,4.06
NEBRASKA,2012,6,4.45
NEBRASKA,2012,7,4.0
NEBRASKA,2012,8,4.21
NEBRASKA,2011,1,3.01
NEBRASKA,2011,2,3.16
NEBRASKA,2011,3,3.72
NEBRASKA,2011,4,3.91
NEBRASKA,2011,5,4.0
NEBRASKA,2011,6,4.41
NEBRASKA,2011,7,3.7
NEBRASKA,2011,8,3.53
NEBRASKA,2011,9,3.89
NEBRASKA,2011,12,3.81
NEBRASKA,2010,4,2.52
NEBRASKA,2010,5,2.34
NEBRASKA,2010,6,2.69
NEBRASKA,2010,7,2.58
NEBRASKA,2010,8,2.46
NEBRASKA,2010,9,2.93
NEBRASKA,2010,10,3.43
NEBRASKA,2010,11,3.3
NEBRASKA,2010,12,3.4
NEBRASKA,2009,1,3.04
NEBRASKA,2009,2,2.52
NEBRASKA,2009,3,2.73
NEBRASKA,2009,4,2.88
NEBRASKA,2009,5,2.52
NEBRASKA,2009,6,2.93
NEBRASKA,2009,7,2.25
NEBRASKA,2009,8,2.21
NEBRASKA,2009,9,2.29
NEBRASKA,2009,10,2.51
NEBRASKA,2009,11,2.28
NEBRASKA,2009,12,2.11
NEBRASKA,2008,1,3.41
NEBRASKA,2008,2,3.81
NEBRASKA,2008,3,4.3
NEBRASKA,2008,4,3.99
NEBRASKA,2008,5,4.24
NEBRASKA,2008,6,3.81
NEBRASKA,2008,7,3.53
NEBRASKA,2008,8,3.5
NEBRASKA,2008,9,3.9
NEBRASKA,2008,10,3.71
NEBRASKA,2008,11,2.77
NEBRASKA,2008,12,2.12
NEBRASKA,2007,2,3.21
NEBRASKA,2007,3,2.82
NEBRASKA,2007,4,2.66
NEBRASKA,2007,5,3.14
NEBRASKA,2007,6,3.06
NEBRASKA,2007,7,2.82
NEBRASKA,2007,8,2.82
NEBRASKA,2007,9,2.87
NEBRASKA,2007,10,2.9
NEBRASKA,2007,11,2.73
NEBRASKA,2007,12,2.92
NEBRASKA,2006,1,1.6
NEBRASKA,2006,2,1.83
NEBRASKA,2006,3,1.7
NEBRASKA,2006,4,1.88
NEBRASKA,2006,5,1.83
NEBRASKA,2006,6,2.09
NEBRASKA,2006,7,1.69
NEBRASKA,2006,8,1.77
NEBRASKA,2006,9,2.26
NEBRASKA,2006,10,2.21
NEBRASKA,2006,11,2.49
NEBRASKA,2006,12,2.45
NEBRASKA,2005,1,1.74
NEBRASKA,2005,2,1.7
NEBRASKA,2005,3,1.78
NEBRASKA,2005,4,1.91
NEBRASKA,2005,5,1.66
NEBRASKA,2005,6,1.6
NEBRASKA,2005,7,1.49
NEBRASKA,2005,8,1.56
NEBRASKA,2005,9,1.57
NEBRASKA,2005,10,1.44
NEBRASKA,2005,11,1.35
NEBRASKA,2005,12,1.85
NEBRASKA,2004,1,1.87
NEBRASKA,2004,2,1.28
NEBRASKA,2004,3,1.64
NEBRASKA,2004,4,1.35
NEBRASKA,2004,6,1.7
NEBRASKA,2004,7,1.24
NEBRASKA,2004,8,1.26
NEBRASKA,2004,9,1.27
NEBRASKA,2004,10,1.77
NEBRASKA,2004,11,1.56
NEBRASKA,2004,12,1.59
NEBRASKA,2003,1,2.04
NEBRASKA,2003,2,2.44
NEBRASKA,2003,3,2.23
NEBRASKA,2003,4,2.48
NEBRASKA,2003,5,2.29
NEBRASKA,2003,6,2.0
NEBRASKA,2003,7,1.49
NEBRASKA,2003,8,1.57
NEBRASKA,2003,9,1.39
NEBRASKA,2003,10,1.39
NEBRASKA,2003,11,1.25
NEBRASKA,2003,12,1.4
NEBRASKA,2002,1,1.71
NEBRASKA,2002,2,1.7
NEBRASKA,2002,3,2.07
NEBRASKA,2002,4,1.93
NEBRASKA,2002,5,2.2
NEBRASKA,2002,6,1.88
NEBRASKA,2002,7,1.71
NEBRASKA,2002,8,2.03
NEBRASKA,2002,9,2.24
NEBRASKA,2002,10,2.32
NEBRASKA,2002,11,2.33
NEBRASKA,2002,12,2.23
NEBRASKA,2001,1,1.53
NEBRASKA,2001,2,1.54
NEBRASKA,2001,3,1.48
NEBRASKA,2001,4,1.49
NEBRASKA,2001,5,1.73
NEBRASKA,2001,6,1.52
NEBRASKA,2001,7,1.38
NEBRASKA,2001,8,1.4
NEBRASKA,2001,9,1.59
NEBRASKA,2001,10,1.91
NEBRASKA,2001,11,1.76
NEBRASKA,2001,12,1.94
NEBRASKA,2000,1,1.42
NEBRASKA,2000,2,1.44
NEBRASKA,2000,3,1.48
NEBRASKA,2000,4,1.49
NEBRASKA,2000,5,1.35
NEBRASKA,2000,6,1.54
NEBRASKA,2000,7,1.21
NEBRASKA,2000,8,1.36
NEBRASKA,2000,9,1.35
NEBRASKA,2000,10,1.5
NEBRASKA,2000,11,1.49
NEBRASKA,2000,12,1.34
NEW YORK,2018,9,2.88
NEW YORK,2017,8,1.85
NEW YORK,2016,2,2.15
NEW YORK,2016,3,2.22
NEW YORK,2016,6,2.16
NEW YORK,2016,7,2.82
NEW YORK,2016,8,2.19
NEW YORK,2016,9,1.9
NEW YORK,2016,10,1.66
NEW YORK,2015,8,2.41
NEW YORK,2015,9,2.3
NEW YORK,2015,12,2.33
NEW YORK,2014,2,3.96
NEW YORK,2014,9,3.39
NEW YORK,2014,10,3.49
NEW YORK,2013,5,4.02
NEW YORK,2013,9,3.27
NEW YORK,2012,4,4.44
NEW YORK,2012,5,3.91
NEW YORK,2012,6,4.16
NEW YORK,2012,7,3.37
NEW YORK,2011,3,3.63
NEW YORK,2011,4,3.34
NEW YORK,2011,5,3.58
NEW YORK,2011,9,4.58
NEW YORK,2010,7,1.92
NEW YORK,2010,8,1.59
NEW YORK,2010,9,1.72
NEW YORK,2010,12,2.33
NEW YORK,2009,1,3.32
NEW YORK,2009,3,3.01
NEW YORK,2009,5,2.77
NEW YORK,2009,6,2.75
NEW YORK,2009,8,1.95
NEW YORK,2008,1,3.22
NEW YORK,2008,3,3.22
NEW YORK,2008,4,3.73
NEW YORK,2008,6,2.85
NEW YORK,2008,8,3.23
NEW YORK,2008,9,3.04
NEW YORK,2008,10,3.08
NEW YORK,2007,1,1.84
NEW YORK,2007,2,2.28
NEW YORK,2007,3,2.08
NEW YORK,2007,4,2.28
NEW YORK,2007,5,2.18
NEW YORK,2007,6,2.05
NEW YORK,2007,7,2.09
NEW YORK,2007,8,2.0
NEW YORK,2007,9,2.02
NEW YORK,2007,10,2.21
NEW YORK,2006,1,1.8
NEW YORK,2006,3,1.68
NEW YORK,2006,4,1.81
NEW YORK,2006,5,1.87
NEW YORK,2006,6,1.91
NEW YORK,2006,7,1.58
NEW YORK,2006,8,1.58
NEW YORK,2006,9,1.51
NEW YORK,2006,11,1.71
NEW YORK,2006,12,1.73
NEW YORK,2005,8,1.67
NEW YORK,2005,9,1.52
NORTH DAKOTA,2022,1,5.24
NORTH DAKOTA,2022,2,4.98
NORTH DAKOTA,2022,3,5.08
NORTH DAKOTA,2022,4,6.29
NORTH DAKOTA,2022,5,5.63
NORTH DAKOTA,2022,6,6.67
NORTH DAKOTA,2022,7,5.92
NORTH DAKOTA,2022,8,4.64
NORTH DAKOTA,2022,9,4.52
NORTH DAKOTA,2022,10,3.86
NORTH DAKOTA,2022,11,3.87
NORTH DAKOTA,2022,12,4.88
NORTH DAKOTA,2021,1,2.43
NORTH DAKOTA,2021,2,2.72
NORTH DAKOTA,2021,3,2.94
NORTH DAKOTA,2021,4,3.28
NORTH DAKOTA,2021,5,3.13
NORTH DAKOTA,2021,6,2.98
NORTH DAKOTA,2021,7,3.49
NORTH DAKOTA,2021,8,3.42
NORTH DAKOTA,2021,9,3.79
NORTH DAKOTA,2021,10,4.22
NORTH DAKOTA,2021,11,4.68
NORTH DAKOTA,2021,12,5.66
NORTH DAKOTA,2020,1,2.73
NORTH DAKOTA,2020,2,2.52
NORTH DAKOTA,2020,3,2.57
NORTH DAKOTA,2020,4,2.48
NORTH DAKOTA,2020,5,2.41
NORTH DAKOTA,2020,6,2.38
NORTH DAKOTA,2020,7,2.42
NORTH DAKOTA,2020,8,2.43
NORTH DAKOTA,2020,9,2.38
NORTH DAKOTA,2020,10,2.37
NORTH DAKOTA,2020,11,2.39
NORTH DAKOTA,2020,12,2.47
NORTH DAKOTA,2019,1,2.44
NORTH DAKOTA,2019,3,2.49
NORTH DAKOTA,2019,4,2.63
NORTH DAKOTA,2019,5,2.66
NORTH DAKOTA,2019,6,2.58
NORTH DAKOTA,2019,7,2.39
NORTH DAKOTA,2019,8,2.31
NORTH DAKOTA,2019,9,2.36
NORTH DAKOTA,2019,10,2.55
NORTH DAKOTA,2019,11,2.5
NORTH DAKOTA,2019,12,2.56
NORTH DAKOTA,2018,1,2.41
NORTH DAKOTA,2018,3,2.46
NORTH DAKOTA,2018,4,2.49
NORTH DAKOTA,2018,5,2.28
NORTH DAKOTA,2018,6,2.45
NORTH DAKOTA,2018,7,2.49
NORTH DAKOTA,2018,8,2.17
NORTH DAKOTA,2018,9,2.26
NORTH DAKOTA,2018,10,2.19
NORTH DAKOTA,2018,11,2.32
NORTH DAKOTA,2018,12,2.46
NORTH DAKOTA,2017,1,2.22
NORTH DAKOTA,2017,2,2.35
NORTH DAKOTA,2017,3,2.45
NORTH DAKOTA,2017,4,1.95
NORTH DAKOTA,2017,5,2.26
NORTH DAKOTA,2017,6,2.36
NORTH DAKOTA,2017,7,2.34
NORTH DAKOTA,2017,8,2.63
NORTH DAKOTA,2017,9,2.54
NORTH DAKOTA,2017,10,2.35
NORTH DAKOTA,2017,12,2.53
NORTH DAKOTA,2016,1,2.32
NORTH DAKOTA,2016,3,2.12
NORTH DAKOTA,2016,4,1.91
NORTH DAKOTA,2016,5,1.79
NORTH DAKOTA,2016,6,1.99
NORTH DAKOTA,2016,7,1.83
NORTH DAKOTA,2016,8,1.93
NORTH DAKOTA,2016,9,1.98
NORTH DAKOTA,2016,10,2.08
NORTH DAKOTA,2015,1,2.39
NORTH DAKOTA,2015,2,2.26
NORTH DAKOTA,2015,3,2.25
NORTH DAKOTA,2015,4,2.1
NORTH DAKOTA,2015,7,2.07
NORTH DAKOTA,2015,8,1.87
NORTH DAKOTA,2015,9,2.02
NORTH DAKOTA,2015,10,1.88
NORTH DAKOTA,2015,11,2.08
NORTH DAKOTA,2015,12,2.26
NORTH DAKOTA,2014,1,3.11
NORTH DAKOTA,2014,3,3.56
NORTH DAKOTA,2014,4,2.96
NORTH DAKOTA,2014,5,3.05
NORTH DAKOTA,2014,6,2.98
NORTH DAKOTA,2014,7,2.93
NORTH DAKOTA,2014,8,2.33
NORTH DAKOTA,2014,9,2.23
NORTH DAKOTA,2014,10,2.71
NORTH DAKOTA,2014,11,2.63
NORTH DAKOTA,2014,12,2.36
NORTH DAKOTA,2013,1,3.51
NORTH DAKOTA,2013,2,3.24
NORTH DAKOTA,2013,3,3.6
NORTH DAKOTA,2013,4,3.5
NORTH DAKOTA,2013,5,3.87
NORTH DAKOTA,2013,6,3.52
NORTH DAKOTA,2013,7,3.58
NORTH DAKOTA,2013,8,3.17
NORTH DAKOTA,2013,9,3.23
NORTH DAKOTA,2013,10,2.81
NORTH DAKOTA,2013,11,2.86
NORTH DAKOTA,2013,12,3.1
NORTH DAKOTA,2012,1,3.03
NORTH DAKOTA,2012,2,3.17
NORTH DAKOTA,2012,3,3.09
NORTH DAKOTA,2012,4,3.45
NORTH DAKOTA,2012,5,3.54
NORTH DAKOTA,2012,6,2.95
NORTH DAKOTA,2012,7,3.16
NORTH DAKOTA,2012,8,3.28
NORTH DAKOTA,2012,9,3.36
NORTH DAKOTA,2012,11,3.18
NORTH DAKOTA,2012,12,3.41
NORTH DAKOTA,2011,2,3.34
NORTH DAKOTA,2011,3,3.19
NORTH DAKOTA,2011,4,3.07
NORTH DAKOTA,2011,5,3.29
NORTH DAKOTA,2011,6,3.02
NORTH DAKOTA,2011,7,2.76
NORTH DAKOTA,2011,8,3.05
NORTH DAKOTA,2011,9,3.0
NORTH DAKOTA,2011,10,2.78
NORTH DAKOTA,2011,11,2.9
NORTH DAKOTA,2011,12,2.94
NORTH DAKOTA,2010,1,2.12
NORTH DAKOTA,2010,2,2.07
NORTH DAKOTA,2010,3,1.73
NORTH DAKOTA,2010,4,2.22
NORTH DAKOTA,2010,5,1.82
NORTH DAKOTA,2010,6,1.89
NORTH DAKOTA,2010,7,1.86
NORTH DAKOTA,2010,8,1.91
NORTH DAKOTA,2010,9,2.11
NORTH DAKOTA,2010,10,2.5
NORTH DAKOTA,2010,11,2.69
NORTH DAKOTA,2010,12,2.99
NORTH DAKOTA,2009,1,2.13
NORTH DAKOTA,2009,2,1.79
NORTH DAKOTA,2009,3,1.84
NORTH DAKOTA,2009,4,1.9
NORTH DAKOTA,2009,5,2.09
NORTH DAKOTA,2009,6,2.06
NORTH DAKOTA,2009,7,2.11
NORTH DAKOTA,2009,8,2.05
NORTH DAKOTA,2009,9,1.77
NORTH DAKOTA,2009,10,2.11
NORTH DAKOTA,2009,11,1.98
NORTH DAKOTA,2008,1,2.46
NORTH DAKOTA,2008,2,2.58
NORTH DAKOTA,2008,3,3.12
NORTH DAKOTA,2008,4,3.24
NORTH DAKOTA,2008,5,3.27
NORTH DAKOTA,2008,6,3.56
NORTH DAKOTA,2008,7,3.25
NORTH DAKOTA,2008,8,2.9
NORTH DAKOTA,2008,9,2.7
NORTH DAKOTA,2008,10,2.37
NORTH DAKOTA,2008,11,2.2
NORTH DAKOTA,2008,12,2.21
NORTH DAKOTA,2007,1,1.95
NORTH DAKOTA,2007,2,2.17
NORTH DAKOTA,2007,3,2.2
NORTH DAKOTA,2007,4,2.43
NORTH DAKOTA,2007,5,2.24
NORTH DAKOTA,2007,6,2.33
NORTH DAKOTA,2007,7,2.06
NORTH DAKOTA,2007,8,2.22
NORTH DAKOTA,2007,9,2.23
NORTH DAKOTA,2007,10,2.03
NORTH DAKOTA,2007,11,2.29
NORTH DAKOTA,2006,1,1.69
NORTH DAKOTA,2006,2,1.8
NORTH DAKOTA,2006,3,1.78
NORTH DAKOTA,2006,4,1.64
NORTH DAKOTA,2006,5,1.68
NORTH DAKOTA,2006,6,1.78
NORTH DAKOTA,2006,7,1.84
NORTH DAKOTA,2006,8,1.59
NORTH DAKOTA,2006,9,1.59
NORTH DAKOTA,2006,10,1.71
NORTH DAKOTA,2006,11,1.98
NORTH DAKOTA,2006,12,2.05
NORTH DAKOTA,2005,1,1.22
NORTH DAKOTA,2005,2,1.22
NORTH DAKOTA,2005,3,1.39
NORTH DAKOTA,2005,5,1.32
NORTH DAKOTA,2005,6,1.5
NORTH DAKOTA,2005,7,1.27
NORTH DAKOTA,2005,8,1.22
NORTH DAKOTA,2005,9,1.32
NORTH DAKOTA,2005,10,1.52
NORTH DAKOTA,2005,11,1.52
NORTH DAKOTA,2005,12,1.6
NORTH DAKOTA,2004,1,1.33
NORTH DAKOTA,2004,2,1.21
NORTH DAKOTA,2004,3,1.4
NORTH DAKOTA,2004,4,1.5
NORTH DAKOTA,2004,5,1.26
NORTH DAKOTA,2004,6,1.19
NORTH DAKOTA,2004,7,1.18
NORTH DAKOTA,2004,8,1.04
NORTH DAKOTA,2004,9,1.12
NORTH DAKOTA,2004,12,1.26
NORTH DAKOTA,2003,1,1.79
NORTH DAKOTA,2003,2,1.83
NORTH DAKOTA,2003,3,1.75
NORTH DAKOTA,2003,4,1.73
NORTH DAKOTA,2003,5,1.67
NORTH DAKOTA,2003,6,1.57
NORTH DAKOTA,2003,7,1.39
NORTH DAKOTA,2003,8,1.22
NORTH DAKOTA,2003,9,1.16
NORTH DAKOTA,2003,10,1.11
NORTH DAKOTA,2003,11,1.13
NORTH DAKOTA,2002,1,1.85
NORTH DAKOTA,2002,2,1.82
NORTH DAKOTA,2002,3,1.9
NORTH DAKOTA,2002,4,1.78
NORTH DAKOTA,2002,5,1.63
NORTH DAKOTA,2002,6,1.74
NORTH DAKOTA,2002,7,1.61
NORTH DAKOTA,2002,8,1.56
NORTH DAKOTA,2002,9,1.56
NORTH DAKOTA,2002,10,1.7
NORTH DAKOTA,2002,11,1.72
NORTH DAKOTA,2002,12,1.7
NORTH DAKOTA,2001,1,0.95
NORTH DAKOTA,2001,2,1.04
NORTH DAKOTA,2001,3,0.97
NORTH DAKOTA,2001,4,0.98
NORTH DAKOTA,2001,5,0.94
NORTH DAKOTA,2001,6,1.09
NORTH DAKOTA,2001,7,1.15
NORTH DAKOTA,2001,8,1.11
NORTH DAKOTA,2001,9,1.2
NORTH DAKOTA,2001,10,1.59
NORTH DAKOTA,2001,11,1.7
NORTH DAKOTA,2001,12,1.93
NORTH DAKOTA,2000,1,0.94
NORTH DAKOTA,2000,2,0.95
NORTH DAKOTA,2000,3,1.01
NORTH DAKOTA,2000,4,1.08
NORTH DAKOTA,2000,5,1.06
NORTH DAKOTA,2000,6,0.97
NORTH DAKOTA,2000,7,0.95
NORTH DAKOTA,2000,8,0.74
NORTH DAKOTA,2000,9,0.77
NORTH DAKOTA,2000,10,0.81
NORTH DAKOTA,2000,11,0.89
NORTH DAKOTA,2000,12,0.87
OHIO,2009,5,3.8
OHIO,2009,6,2.69
OHIO,2008,11,4.33
OHIO,2007,7,1.51
OHIO,2007,8,1.88
OHIO,2007,9,1.78
OHIO,2006,3,1.62
OHIO,2006,7,1.62
OHIO,2006,8,1.36
OHIO,2005,1,2.04
OHIO,2005,2,1.95
OHIO,2005,4,2.08
OHIO,2005,7,1.9
OHIO,2005,8,1.75
OHIO,2005,9,1.45
OHIO,2005,10,1.42
OHIO,2004,1,1.67
OHIO,2004,2,1.7
OHIO,2004,3,1.94
OHIO,2004,4,1.85
OHIO,2004,5,1.9
OHIO,2004,6,1.87
OHIO,2004,7,1.77
OHIO,2004,8,1.75
OHIO,2004,9,1.57
OHIO,2004,10,1.68
OHIO,2003,1,2.35
OHIO,2003,3,2.22
OHIO,2003,4,2.1
OHIO,2003,6,1.9
OHIO,2003,7,1.92
OHIO,2003,8,1.74
OHIO,2003,9,1.77
OHIO,2003,10,1.69
OHIO,2003,11,1.67
OHIO,2003,12,1.74
OHIO,2002,1,2.01
OHIO,2002,2,2.12
OHIO,2002,3,2.05
OHIO,2002,4,1.98
OHIO,2002,5,1.91
OHIO,2002,6,2.27
OHIO,2002,7,1.71
OHIO,2002,8,1.71
OHIO,2002,9,2.0
OHIO,2002,10,1.91
OHIO,2002,11,2.12
OHIO,2002,12,2.29
OHIO,2001,1,1.51
OHIO,2001,2,1.51
OHIO,2001,3,1.59
OHIO,2001,4,1.58
OHIO,2001,5,1.65
OHIO,2001,6,1.68
OHIO,2001,7,1.46
OHIO,2001,8,1.38
OHIO,2001,9,1.23
OHIO,2001,10,1.68
OHIO,2001,11,1.64
OHIO,2001,12,1.55
OHIO,2000,1,1.51
OHIO,2000,2,1.68
OHIO,2000,3,1.55
OHIO,2000,4,1.47
OHIO,2000,5,1.47
OHIO,2000,6,1.41
OHIO,2000,7,1.31
OHIO,2000,8,1.24
OHIO,2000,9,1.37
OHIO,2000,10,1.35
OHIO,2000,11,1.51
OHIO,2000,12,1.27
OREGON,2014,9,4.74
OREGON,2004,2,2.11
OREGON,2004,3,1.99
OREGON,2004,10,1.63
OREGON,2003,10,1.84
OREGON,2003,12,1.86
OREGON,2002,1,2.23
OREGON,2002,2,2.48
OREGON,2002,3,2.11
OREGON,2002,4,2.2
OREGON,2002,5,2.4
OREGON,2002,9,2.65
OREGON,2002,10,2.5
OREGON,2001,1,1.37
OREGON,2001,2,1.29
OREGON,2001,3,1.35
OREGON,2001,4,1.4
OREGON,2001,6,1.68
OREGON,2001,7,1.49
OREGON,2001,8,1.51
OREGON,2001,9,1.7
OREGON,2001,10,1.88
OREGON,2001,11,2.22
OREGON,2001,12,2.13
OREGON,2000,1,1.43
OREGON,2000,2,1.52
OREGON,2000,3,1.45
OREGON,2000,4,1.52
OREGON,2000,5,1.45
OREGON,2000,6,1.14
OREGON,2000,7,1.35
OREGON,2000,8,1.16
OREGON,2000,10,1.24
OREGON,2000,11,1.27
OREGON,2000,12,1.31
PENNSYLVANIA,2022,3,6.5
PENNSYLVANIA,2022,11,5.57
PENNSYLVANIA,2022,12,4.43
PENNSYLVANIA,2021,7,4.08
PENNSYLVANIA,2021,8,4.25
PENNSYLVANIA,2020,2,4.45
PENNSYLVANIA,2020,3,4.5
PENNSYLVANIA,2020,4,4.01
PENNSYLVANIA,2020,5,4.5
PENNSYLVANIA,2020,6,3.79
PENNSYLVANIA,2020,7,3.92
PENNSYLVANIA,2020,8,3.77
PENNSYLVANIA,2020,10,3.77
PENNSYLVANIA,2019,1,4.34
PENNSYLVANIA,2019,4,4.75
PENNSYLVANIA,2019,6,4.27
PENNSYLVANIA,2019,7,3.7
PENNSYLVANIA,2019,8,3.91
PENNSYLVANIA,2019,9,3.85
PENNSYLVANIA,2019,11,4.46
PENNSYLVANIA,2019,12,4.68
PENNSYLVANIA,2018,3,4.19
PENNSYLVANIA,2018,4,4.02
PENNSYLVANIA,2018,6,4.07
PENNSYLVANIA,2018,7,3.59
PENNSYLVANIA,2018,8,3.35
PENNSYLVANIA,2018,9,4.06
PENNSYLVANIA,2018,10,4.29
PENNSYLVANIA,2017,1,2.73
PENNSYLVANIA,2017,7,2.58
PENNSYLVANIA,2017,8,2.6
PENNSYLVANIA,2017,10,3.46
PENNSYLVANIA,2017,11,3.87
PENNSYLVANIA,2016,7,2.77
PENNSYLVANIA,2016,8,2.44
PENNSYLVANIA,2016,9,2.53
PENNSYLVANIA,2016,12,2.52
PENNSYLVANIA,2015,1,3.85
PENNSYLVANIA,2015,2,4.26
PENNSYLVANIA,2015,3,4.03
PENNSYLVANIA,2015,6,4.08
PENNSYLVANIA,2015,8,3.56
PENNSYLVANIA,2015,9,3.31
PENNSYLVANIA,2015,10,3.23
PENNSYLVANIA,2014,1,3.78
PENNSYLVANIA,2014,2,4.11
PENNSYLVANIA,2014,3,4.05
PENNSYLVANIA,2014,4,4.57
