state,year,month,price_received
INDIANA,2003,8,2.25
INDIANA,2003,9,2.27
INDIANA,2003,10,2.15
INDIANA,2003,11,2.25
INDIANA,2003,12,2.46
INDIANA,2002,1,1.98
INDIANA,2002,2,1.99
INDIANA,2002,3,1.91
INDIANA,2002,4,1.91
INDIANA,2002,5,2.05
INDIANA,2002,6,2.07
INDIANA,2002,7,2.25
INDIANA,2002,8,2.58
INDIANA,2002,9,2.55
INDIANA,2002,10,2.38
INDIANA,2002,11,2.41
INDIANA,2002,12,2.43
INDIANA,2001,1,2.03
INDIANA,2001,2,2.01
INDIANA,2001,3,2.02
INDIANA,2001,4,1.98
INDIANA,2001,5,1.95
INDIANA,2001,6,1.84
INDIANA,2001,7,1.97
INDIANA,2001,8,2.01
INDIANA,2001,9,1.93
INDIANA,2001,10,1.83
INDIANA,2001,11,1.83
INDIANA,2001,12,1.92
INDIANA,2000,1,1.97
INDIANA,2000,2,2.06
INDIANA,2000,3,2.08
INDIANA,2000,4,2.15
INDIANA,2000,5,2.15
INDIANA,2000,6,1.95
INDIANA,2000,7,1.65
INDIANA,2000,8,1.63
INDIANA,2000,9,1.67
INDIANA,2000,10,1.75
INDIANA,2000,11,1.83
INDIANA,2000,12,2.06
IOWA,2022,1,5.7
IOWA,2022,2,6.11
IOWA,2022,3,6.59
IOWA,2022,4,7.12
IOWA,2022,5,7.34
IOWA,2022,6,7.48
IOWA,2022,7,7.44
IOWA,2022,8,7.4
IOWA,2022,9,7.42
IOWA,2022,10,6.53
IOWA,2022,11,6.5
IOWA,2022,12,6.69
IOWA,2021,1,4.4
IOWA,2021,2,4.87
IOWA,2021,3,4.89
IOWA,2021,4,5.35
IOWA,2021,5,6.03
IOWA,2021,6,6.19
IOWA,2021,7,6.22
IOWA,2021,8,6.38
IOWA,2021,9,5.63
IOWA,2021,10,5.02
IOWA,2021,11,5.23
IOWA,2021,12,5.54
IOWA,2020,1,3.78
IOWA,2020,2,3.74
IOWA,2020,3,3.64
IOWA,2020,4,3.28
IOWA,2020,5,3.12
IOWA,2020,6,3.11
IOWA,2020,7,3.14
IOWA,2020,8,3.08
IOWA,2020,9,3.39
IOWA,2020,10,3.61
IOWA,2020,11,3.82
IOWA,2020,12,4.05
IOWA,2019,1,3.52
IOWA,2019,2,3.54
IOWA,2019,3,3.57
IOWA,2019,4,3.51
IOWA,2019,5,3.59
IOWA,2019,6,3.95
IOWA,2019,7,4.11
IOWA,2019,8,3.91
IOWA,2019,9,3.72
IOWA,2019,10,3.79
IOWA,2019,11,3.64
IOWA,2019,12,3.7
IOWA,2018,1,3.24
IOWA,2018,2,3.33
IOWA,2018,3,3.43
IOWA,2018,4,3.52
IOWA,2018,5,3.57
IOWA,2018,6,3.54
IOWA,2018,7,3.41
IOWA,2018,8,3.27
IOWA,2018,9,3.29
IOWA,2018,10,3.4
IOWA,2018,11,3.4
IOWA,2018,12,3.52
IOWA,2017,1,3.34
IOWA,2017,2,3.39
IOWA,2017,3,3.43
IOWA,2017,4,3.34
IOWA,2017,5,3.39
IOWA,2017,6,3.35
IOWA,2017,7,3.4
IOWA,2017,8,3.19
IOWA,2017,9,3.21
IOWA,2017,10,3.23
IOWA,2017,11,3.14
IOWA,2017,12,3.2
IOWA,2016,1,3.55
IOWA,2016,2,3.48
IOWA,2016,3,3.46
IOWA,2016,4,3.52
IOWA,2016,5,3.6
IOWA,2016,6,3.75
IOWA,2016,7,3.55
IOWA,2016,8,3.08
IOWA,2016,9,3.08
IOWA,2016,10,3.3
IOWA,2016,11,3.2
IOWA,2016,12,3.27
IOWA,2015,1,3.86
IOWA,2015,2,3.8
IOWA,2015,3,3.83
IOWA,2015,4,3.74
IOWA,2015,5,3.61
IOWA,2015,6,3.58
IOWA,2015,7,3.78
IOWA,2015,8,3.67
IOWA,2015,9,3.57
IOWA,2015,10,3.58
IOWA,2015,11,3.53
IOWA,2015,12,3.53
IOWA,2014,1,4.43
IOWA,2014,2,4.43
IOWA,2014,3,4.55
IOWA,2014,4,4.76
IOWA,2014,5,4.71
IOWA,2014,6,4.49
IOWA,2014,7,4.06
IOWA,2014,8,3.61
IOWA,2014,9,3.51
IOWA,2014,10,3.62
IOWA,2014,11,3.63
IOWA,2014,12,3.79
IOWA,2013,1,7.06
IOWA,2013,2,7.01
IOWA,2013,3,7.13
IOWA,2013,4,7.1
IOWA,2013,5,7.05
IOWA,2013,6,7.09
IOWA,2013,7,6.91
IOWA,2013,8,6.32
IOWA,2013,9,5.66
IOWA,2013,10,4.64
IOWA,2013,11,4.43
IOWA,2013,12,4.32
IOWA,2012,1,5.99
IOWA,2012,2,6.21
IOWA,2012,3,6.23
IOWA,2012,4,6.23
IOWA,2012,5,6.31
IOWA,2012,6,6.37
IOWA,2012,7,7.17
IOWA,2012,8,7.89
IOWA,2012,9,6.84
IOWA,2012,10,6.82
IOWA,2012,11,7.03
IOWA,2012,12,6.92
IOWA,2011,1,5.07
IOWA,2011,2,5.59
IOWA,2011,3,5.32
IOWA,2011,4,6.2
IOWA,2011,5,6.25
IOWA,2011,6,6.3
IOWA,2011,7,6.19
IOWA,2011,8,6.84
IOWA,2011,9,6.63
IOWA,2011,10,5.65
IOWA,2011,11,5.75
IOWA,2011,12,5.78
IOWA,2010,1,3.76
IOWA,2010,2,3.66
IOWA,2010,3,3.61
IOWA,2010,4,3.46
IOWA,2010,5,3.52
IOWA,2010,6,3.42
IOWA,2010,7,3.5
IOWA,2010,8,3.61
IOWA,2010,9,4.01
IOWA,2010,10,4.28
IOWA,2010,11,4.61
IOWA,2010,12,4.86
IOWA,2009,1,4.44
IOWA,2009,2,3.96
IOWA,2009,3,3.98
IOWA,2009,4,3.93
IOWA,2009,5,4.06
IOWA,2009,6,4.04
IOWA,2009,7,3.65
IOWA,2009,8,3.3
IOWA,2009,9,3.23
IOWA,2009,10,3.67
IOWA,2009,11,3.72
IOWA,2009,12,3.68
IOWA,2008,1,3.97
IOWA,2008,2,4.5
IOWA,2008,3,4.61
IOWA,2008,4,4.98
IOWA,2008,5,5.07
IOWA,2008,6,5.4
IOWA,2008,7,5.26
IOWA,2008,8,5.34
IOWA,2008,9,5.16
IOWA,2008,10,4.48
IOWA,2008,11,4.35
IOWA,2008,12,4.21
IOWA,2007,1,3.04
IOWA,2007,2,3.46
IOWA,2007,3,3.34
IOWA,2007,4,3.39
IOWA,2007,5,3.53
IOWA,2007,6,3.44
IOWA,2007,7,3.29
IOWA,2007,8,3.26
IOWA,2007,9,3.23
IOWA,2007,10,3.26
IOWA,2007,11,3.43
IOWA,2007,12,3.74
IOWA,2006,1,1.87
IOWA,2006,2,1.95
IOWA,2006,3,2.02
IOWA,2006,4,2.04
IOWA,2006,5,2.08
IOWA,2006,6,2.11
IOWA,2006,7,2.09
IOWA,2006,8,2.04
IOWA,2006,9,2.08
IOWA,2006,10,2.43
IOWA,2006,11,2.84
IOWA,2006,12,3.03
IOWA,2005,1,2.04
IOWA,2005,2,1.88
IOWA,2005,3,1.98
IOWA,2005,4,1.95
IOWA,2005,5,1.92
IOWA,2005,6,1.95
IOWA,2005,7,2.0
IOWA,2005,8,1.84
IOWA,2005,9,1.81
IOWA,2005,10,1.78
IOWA,2005,11,1.74
IOWA,2005,12,1.87
IOWA,2004,1,2.33
IOWA,2004,2,2.55
IOWA,2004,3,2.67
IOWA,2004,4,2.79
IOWA,2004,5,2.8
IOWA,2004,6,2.77
IOWA,2004,7,2.48
IOWA,2004,8,2.23
IOWA,2004,9,2.14
IOWA,2004,10,2.16
IOWA,2004,11,2.0
IOWA,2004,12,1.99
IOWA,2003,1,2.19
IOWA,2003,2,2.23
IOWA,2003,3,2.23
IOWA,2003,4,2.26
IOWA,2003,5,2.31
IOWA,2003,6,2.27
IOWA,2003,7,2.09
IOWA,2003,8,2.04
IOWA,2003,9,2.12
IOWA,2003,10,2.05
IOWA,2003,11,2.15
IOWA,2003,12,2.27
IOWA,2002,1,1.88
IOWA,2002,2,1.86
IOWA,2002,3,1.89
IOWA,2002,4,1.86
IOWA,2002,5,1.84
IOWA,2002,6,1.88
IOWA,2002,7,2.03
IOWA,2002,8,2.27
IOWA,2002,9,2.43
IOWA,2002,10,2.25
IOWA,2002,11,2.22
IOWA,2002,12,2.22
IOWA,2001,1,1.86
IOWA,2001,2,1.87
IOWA,2001,3,1.88
IOWA,2001,4,1.83
IOWA,2001,5,1.72
IOWA,2001,6,1.66
IOWA,2001,7,1.79
IOWA,2001,8,1.83
IOWA,2001,9,1.81
IOWA,2001,10,1.78
IOWA,2001,11,1.8
IOWA,2001,12,1.91
IOWA,2000,1,1.77
IOWA,2000,2,1.91
IOWA,2000,3,1.97
IOWA,2000,4,1.98
IOWA,2000,5,2.07
IOWA,2000,6,1.86
IOWA,2000,7,1.58
IOWA,2000,8,1.43
IOWA,2000,9,1.46
IOWA,2000,10,1.66
IOWA,2000,11,1.83
IOWA,2000,12,1.89
KANSAS,2022,1,5.96
KANSAS,2022,2,6.4
KANSAS,2022,3,6.91
KANSAS,2022,4,7.4
KANSAS,2022,5,7.69
KANSAS,2022,6,7.82
KANSAS,2022,7,7.46
KANSAS,2022,8,7.35
KANSAS,2022,9,7.02
KANSAS,2022,10,7.15
KANSAS,2022,11,7.16
KANSAS,2022,12,7.26
KANSAS,2021,1,4.59
KANSAS,2021,2,4.94
KANSAS,2021,3,5.03
KANSAS,2021,4,5.71
KANSAS,2021,5,6.08
KANSAS,2021,6,6.21
KANSAS,2021,7,6.2
KANSAS,2021,8,6.12
KANSAS,2021,9,5.15
KANSAS,2021,10,5.2
KANSAS,2021,11,5.53
KANSAS,2021,12,5.78
KANSAS,2020,1,3.67
KANSAS,2020,2,3.66
KANSAS,2020,3,3.58
KANSAS,2020,4,3.26
KANSAS,2020,5,3.11
KANSAS,2020,6,3.19
KANSAS,2020,7,3.31
KANSAS,2020,8,3.25
KANSAS,2020,9,3.5
KANSAS,2020,10,3.75
KANSAS,2020,11,3.99
KANSAS,2020,12,4.17
KANSAS,2019,1,3.61
KANSAS,2019,2,3.64
KANSAS,2019,3,3.54
KANSAS,2019,4,3.48
KANSAS,2019,5,3.58
KANSAS,2019,6,4.04
KANSAS,2019,7,4.09
KANSAS,2019,8,3.84
KANSAS,2019,9,3.77
KANSAS,2019,10,3.76
KANSAS,2019,11,3.58
KANSAS,2019,12,3.57
KANSAS,2018,1,3.2
KANSAS,2018,2,3.33
KANSAS,2018,3,3.52
KANSAS,2018,4,3.57
KANSAS,2018,5,3.69
KANSAS,2018,6,3.6
KANSAS,2018,7,3.55
KANSAS,2018,8,3.53
KANSAS,2018,9,3.47
KANSAS,2018,10,3.52
KANSAS,2018,11,3.47
KANSAS,2018,12,3.58
KANSAS,2017,1,3.19
KANSAS,2017,2,3.33
KANSAS,2017,3,3.34
KANSAS,2017,4,3.34
KANSAS,2017,5,3.43
KANSAS,2017,6,3.51
KANSAS,2017,7,3.39
KANSAS,2017,8,3.3
KANSAS,2017,9,3.23
KANSAS,2017,10,3.23
KANSAS,2017,11,3.14
KANSAS,2017,12,3.14
KANSAS,2016,1,3.61
KANSAS,2016,2,3.62
KANSAS,2016,3,3.5
KANSAS,2016,4,3.54
KANSAS,2016,5,3.86
KANSAS,2016,6,4.03
KANSAS,2016,7,3.44
KANSAS,2016,8,3.25
KANSAS,2016,9,3.08
KANSAS,2016,10,3.18
KANSAS,2016,11,3.09
KANSAS,2016,12,3.05
KANSAS,2015,1,3.94
KANSAS,2015,2,3.82
KANSAS,2015,3,3.91
KANSAS,2015,4,3.86
KANSAS,2015,5,3.81
KANSAS,2015,6,3.74
KANSAS,2015,7,4.04
KANSAS,2015,8,3.8
KANSAS,2015,9,3.88
KANSAS,2015,10,3.85
KANSAS,2015,11,3.73
KANSAS,2015,12,3.63
KANSAS,2014,1,4.43
KANSAS,2014,2,4.43
KANSAS,2014,3,4.67
KANSAS,2014,4,4.8
KANSAS,2014,5,4.79
KANSAS,2014,6,4.56
KANSAS,2014,7,4.14
KANSAS,2014,8,3.63
KANSAS,2014,9,3.38
KANSAS,2014,10,3.71
KANSAS,2014,11,3.75
KANSAS,2014,12,3.9
KANSAS,2013,1,7.11
KANSAS,2013,2,7.19
KANSAS,2013,3,7.3
KANSAS,2013,4,6.84
KANSAS,2013,5,7.0
KANSAS,2013,6,7.11
KANSAS,2013,7,6.7
KANSAS,2013,8,6.13
KANSAS,2013,9,5.13
KANSAS,2013,10,4.74
KANSAS,2013,11,4.38
KANSAS,2013,12,4.43
KANSAS,2012,1,6.24
KANSAS,2012,2,6.35
KANSAS,2012,3,6.42
KANSAS,2012,4,6.38
KANSAS,2012,5,6.3
KANSAS,2012,6,6.3
KANSAS,2012,7,7.4
KANSAS,2012,8,7.45
KANSAS,2012,9,6.87
KANSAS,2012,10,7.13
KANSAS,2012,11,7.09
KANSAS,2012,12,7.15
KANSAS,2011,1,5.34
KANSAS,2011,2,6.11
KANSAS,2011,3,6.08
KANSAS,2011,4,6.82
KANSAS,2011,5,6.56
KANSAS,2011,6,7.04
KANSAS,2011,7,6.93
KANSAS,2011,8,6.89
KANSAS,2011,9,6.08
KANSAS,2011,10,5.98
KANSAS,2011,11,6.08
KANSAS,2011,12,6.07
KANSAS,2010,1,3.59
KANSAS,2010,2,3.39
KANSAS,2010,3,3.52
KANSAS,2010,4,3.26
KANSAS,2010,5,3.4
KANSAS,2010,6,3.24
KANSAS,2010,7,3.41
KANSAS,2010,8,3.67
KANSAS,2010,9,4.09
KANSAS,2010,10,4.47
KANSAS,2010,11,4.72
KANSAS,2010,12,5.18
KANSAS,2009,1,4.15
KANSAS,2009,2,3.54
KANSAS,2009,3,3.6
KANSAS,2009,4,3.7
KANSAS,2009,5,3.93
KANSAS,2009,6,3.92
KANSAS,2009,7,3.3
KANSAS,2009,8,3.13
KANSAS,2009,9,3.18
KANSAS,2009,10,3.51
KANSAS,2009,11,3.61
KANSAS,2009,12,3.53
KANSAS,2008,1,4.37
KANSAS,2008,2,4.86
KANSAS,2008,3,5.08
KANSAS,2008,4,5.47
KANSAS,2008,5,5.66
KANSAS,2008,6,6.26
KANSAS,2008,7,5.97
KANSAS,2008,8,5.37
KANSAS,2008,9,5.02
KANSAS,2008,10,4.93
KANSAS,2008,11,4.53
KANSAS,2008,12,3.72
KANSAS,2007,1,3.38
KANSAS,2007,2,3.94
KANSAS,2007,3,3.74
KANSAS,2007,4,3.58
KANSAS,2007,5,3.58
KANSAS,2007,6,3.89
KANSAS,2007,7,3.63
KANSAS,2007,8,3.26
KANSAS,2007,9,3.44
KANSAS,2007,10,3.53
KANSAS,2007,11,3.63
KANSAS,2007,12,3.98
KANSAS,2006,1,1.98
KANSAS,2006,2,2.03
KANSAS,2006,3,2.07
KANSAS,2006,4,2.17
KANSAS,2006,5,2.17
KANSAS,2006,6,2.17
KANSAS,2006,7,2.35
KANSAS,2006,8,2.23
KANSAS,2006,9,2.42
KANSAS,2006,10,2.79
KANSAS,2006,11,3.15
KANSAS,2006,12,3.38
KANSAS,2005,1,2.0
KANSAS,2005,2,1.9
KANSAS,2005,3,2.0
KANSAS,2005,4,1.9
KANSAS,2005,5,2.0
KANSAS,2005,6,2.08
KANSAS,2005,7,2.17
KANSAS,2005,8,2.11
KANSAS,2005,9,2.1
KANSAS,2005,10,2.17
KANSAS,2005,11,1.92
KANSAS,2005,12,1.9
KANSAS,2004,1,2.63
KANSAS,2004,2,2.81
KANSAS,2004,3,2.92
KANSAS,2004,4,3.04
KANSAS,2004,5,2.97
KANSAS,2004,6,2.94
KANSAS,2004,7,2.68
KANSAS,2004,8,2.37
KANSAS,2004,9,2.18
KANSAS,2004,10,2.27
KANSAS,2004,11,2.28
KANSAS,2004,12,2.01
KANSAS,2003,1,2.46
KANSAS,2003,2,2.48
KANSAS,2003,3,2.42
KANSAS,2003,4,2.48
KANSAS,2003,5,2.51
KANSAS,2003,6,2.42
KANSAS,2003,7,2.26
KANSAS,2003,8,2.24
KANSAS,2003,9,2.23
KANSAS,2003,10,2.39
KANSAS,2003,11,2.46
KANSAS,2003,12,2.48
KANSAS,2002,1,2.01
KANSAS,2002,2,1.95
KANSAS,2002,3,1.97
KANSAS,2002,4,1.98
KANSAS,2002,5,1.96
KANSAS,2002,6,2.06
KANSAS,2002,7,2.22
KANSAS,2002,8,2.44
KANSAS,2002,9,2.49
KANSAS,2002,10,2.52
KANSAS,2002,11,2.55
KANSAS,2002,12,2.45
KANSAS,2001,1,2.07
KANSAS,2001,2,2.02
KANSAS,2001,3,2.07
KANSAS,2001,4,2.02
KANSAS,2001,5,1.88
KANSAS,2001,6,1.92
KANSAS,2001,7,2.03
KANSAS,2001,8,1.96
KANSAS,2001,9,1.99
KANSAS,2001,10,2.02
KANSAS,2001,11,1.99
KANSAS,2001,12,2.04
KANSAS,2000,1,1.81
KANSAS,2000,2,1.91
KANSAS,2000,3,1.97
KANSAS,2000,4,2.02
KANSAS,2000,5,2.08
KANSAS,2000,6,1.89
KANSAS,2000,7,1.74
KANSAS,2000,8,1.68
KANSAS,2000,9,1.9
KANSAS,2000,10,1.96
KANSAS,2000,11,2.07
KANSAS,2000,12,2.07
KENTUCKY,2022,1,5.49
KENTUCKY,2022,2,6.09
KENTUCKY,2022,3,6.49
KENTUCKY,2022,4,6.67
KENTUCKY,2022,5,6.88
KENTUCKY,2022,6,7.21
KENTUCKY,2022,7,7.16
KENTUCKY,2022,8,7.14
KENTUCKY,2022,9,6.5
KENTUCKY,2022,10,6.56
KENTUCKY,2022,11,6.69
KENTUCKY,2022,12,6.72
KENTUCKY,2021,1,4.23
KENTUCKY,2021,2,4.67
KENTUCKY,2021,3,4.87
KENTUCKY,2021,4,5.44
KENTUCKY,2021,5,5.88
KENTUCKY,2021,6,6.16
KENTUCKY,2021,7,6.02
KENTUCKY,2021,8,6.35
KENTUCKY,2021,9,5.01
KENTUCKY,2021,10,5.02
KENTUCKY,2021,11,5.29
KENTUCKY,2021,12,5.3
KENTUCKY,2020,1,4.11
KENTUCKY,2020,2,4.16
KENTUCKY,2020,3,4.11
KENTUCKY,2020,4,3.76
KENTUCKY,2020,5,3.44
KENTUCKY,2020,6,3.51
KENTUCKY,2020,7,3.77
KENTUCKY,2020,8,3.43
KENTUCKY,2020,9,3.56
KENTUCKY,2020,10,3.7
KENTUCKY,2020,11,4.19
KENTUCKY,2020,12,4.08
KENTUCKY,2019,1,3.85
KENTUCKY,2019,2,3.71
KENTUCKY,2019,3,3.89
KENTUCKY,2019,4,3.82
KENTUCKY,2019,5,3.86
KENTUCKY,2019,6,4.19
KENTUCKY,2019,7,4.4
KENTUCKY,2019,8,4.21
KENTUCKY,2019,9,3.89
KENTUCKY,2019,10,4.04
KENTUCKY,2019,11,3.96
KENTUCKY,2019,12,4.07
KENTUCKY,2018,1,3.72
KENTUCKY,2018,2,3.75
KENTUCKY,2018,3,3.81
KENTUCKY,2018,4,3.87
KENTUCKY,2018,5,3.95
KENTUCKY,2018,6,3.97
KENTUCKY,2018,7,3.81
KENTUCKY,2018,8,3.69
KENTUCKY,2018,9,3.61
KENTUCKY,2018,10,3.58
KENTUCKY,2018,11,3.66
KENTUCKY,2018,12,3.84
KENTUCKY,2017,1,3.8
KENTUCKY,2017,2,3.91
KENTUCKY,2017,3,3.93
KENTUCKY,2017,4,3.82
KENTUCKY,2017,5,3.76
KENTUCKY,2017,6,3.84
KENTUCKY,2017,7,3.91
KENTUCKY,2017,8,3.63
KENTUCKY,2017,9,3.52
KENTUCKY,2017,10,3.39
KENTUCKY,2017,11,3.37
KENTUCKY,2017,12,3.57
KENTUCKY,2016,1,3.95
KENTUCKY,2016,2,3.96
KENTUCKY,2016,3,3.85
KENTUCKY,2016,4,3.89
KENTUCKY,2016,5,4.01
KENTUCKY,2016,6,4.08
KENTUCKY,2016,7,3.91
KENTUCKY,2016,8,3.59
KENTUCKY,2016,9,3.51
KENTUCKY,2016,10,3.51
KENTUCKY,2016,11,3.59
KENTUCKY,2016,12,3.8
KENTUCKY,2015,1,4.08
KENTUCKY,2015,2,4.13
KENTUCKY,2015,3,4.2
KENTUCKY,2015,4,4.09
KENTUCKY,2015,5,3.86
KENTUCKY,2015,6,3.88
KENTUCKY,2015,7,4.12
KENTUCKY,2015,8,4.06
KENTUCKY,2015,9,3.78
KENTUCKY,2015,10,3.77
KENTUCKY,2015,11,3.76
KENTUCKY,2015,12,3.91
KENTUCKY,2014,1,4.56
KENTUCKY,2014,2,4.65
KENTUCKY,2014,3,4.79
KENTUCKY,2014,4,4.95
KENTUCKY,2014,5,5.02
KENTUCKY,2014,6,4.87
KENTUCKY,2014,7,4.45
KENTUCKY,2014,8,4.1
KENTUCKY,2014,9,3.81
KENTUCKY,2014,10,3.52
KENTUCKY,2014,11,3.65
KENTUCKY,2014,12,3.95
KENTUCKY,2013,1,7.0
KENTUCKY,2013,2,7.18
KENTUCKY,2013,3,7.02
KENTUCKY,2013,4,7.29
KENTUCKY,2013,5,7.08
KENTUCKY,2013,6,7.26
KENTUCKY,2013,7,6.89
KENTUCKY,2013,8,6.1
KENTUCKY,2013,9,5.11
KENTUCKY,2013,10,4.35
KENTUCKY,2013,11,4.5
KENTUCKY,2013,12,4.74
KENTUCKY,2012,1,6.13
KENTUCKY,2012,2,6.51
KENTUCKY,2012,3,6.7
KENTUCKY,2012,4,6.62
KENTUCKY,2012,5,6.64
KENTUCKY,2012,6,6.57
KENTUCKY,2012,7,7.24
KENTUCKY,2012,8,7.04
KENTUCKY,2012,9,6.75
KENTUCKY,2012,10,6.82
KENTUCKY,2012,11,7.15
KENTUCKY,2012,12,6.99
KENTUCKY,2011,1,4.81
KENTUCKY,2011,2,5.6
KENTUCKY,2011,3,5.76
KENTUCKY,2011,4,6.61
KENTUCKY,2011,5,6.9
KENTUCKY,2011,6,7.28
KENTUCKY,2011,7,7.19
KENTUCKY,2011,8,6.38
KENTUCKY,2011,9,6.01
KENTUCKY,2011,10,5.96
KENTUCKY,2011,11,6.1
KENTUCKY,2011,12,6.24
KENTUCKY,2010,1,3.86
KENTUCKY,2010,2,3.88
KENTUCKY,2010,3,3.87
KENTUCKY,2010,4,3.67
KENTUCKY,2010,5,3.77
KENTUCKY,2010,6,3.75
KENTUCKY,2010,7,3.75
KENTUCKY,2010,8,3.84
KENTUCKY,2010,9,4.11
KENTUCKY,2010,10,4.62
KENTUCKY,2010,11,5.0
KENTUCKY,2010,12,4.76
KENTUCKY,2009,1,4.74
KENTUCKY,2009,2,4.37
KENTUCKY,2009,3,4.1
KENTUCKY,2009,4,4.09
KENTUCKY,2009,5,4.18
KENTUCKY,2009,6,4.39
KENTUCKY,2009,7,3.79
KENTUCKY,2009,8,3.46
KENTUCKY,2009,9,3.42
KENTUCKY,2009,10,3.58
KENTUCKY,2009,11,3.62
KENTUCKY,2009,12,3.81
KENTUCKY,2008,1,4.01
KENTUCKY,2008,2,4.61
KENTUCKY,2008,3,4.83
KENTUCKY,2008,4,5.08
KENTUCKY,2008,5,5.46
KENTUCKY,2008,6,5.7
KENTUCKY,2008,7,6.13
KENTUCKY,2008,8,5.58
KENTUCKY,2008,9,4.78
KENTUCKY,2008,10,4.5
KENTUCKY,2008,11,4.38
KENTUCKY,2008,12,4.31
KENTUCKY,2007,1,3.12
KENTUCKY,2007,2,3.8
KENTUCKY,2007,3,3.84
KENTUCKY,2007,4,3.58
KENTUCKY,2007,5,3.7
KENTUCKY,2007,6,3.87
KENTUCKY,2007,7,3.69
KENTUCKY,2007,8,3.35
KENTUCKY,2007,9,3.32
KENTUCKY,2007,10,3.39
KENTUCKY,2007,11,3.74
KENTUCKY,2007,12,4.06
KENTUCKY,2006,1,2.21
KENTUCKY,2006,2,2.25
KENTUCKY,2006,3,2.33
KENTUCKY,2006,4,2.36
KENTUCKY,2006,5,2.46
KENTUCKY,2006,6,2.46
KENTUCKY,2006,7,2.43
KENTUCKY,2006,8,2.37
KENTUCKY,2006,9,2.34
KENTUCKY,2006,10,2.63
KENTUCKY,2006,11,3.15
KENTUCKY,2006,12,3.26
KENTUCKY,2005,1,2.37
KENTUCKY,2005,2,2.13
KENTUCKY,2005,3,2.2
KENTUCKY,2005,4,2.19
KENTUCKY,2005,5,2.21
KENTUCKY,2005,6,2.26
KENTUCKY,2005,7,2.35
KENTUCKY,2005,8,2.21
KENTUCKY,2005,9,2.05
KENTUCKY,2005,10,1.89
KENTUCKY,2005,11,1.99
KENTUCKY,2005,12,2.11
KENTUCKY,2004,1,2.48
KENTUCKY,2004,2,2.74
KENTUCKY,2004,3,2.9
KENTUCKY,2004,4,3.09
KENTUCKY,2004,5,3.06
KENTUCKY,2004,6,3.05
KENTUCKY,2004,7,2.71
KENTUCKY,2004,8,2.4
KENTUCKY,2004,9,2.33
KENTUCKY,2004,10,2.16
KENTUCKY,2004,11,2.11
KENTUCKY,2004,12,2.12
KENTUCKY,2003,1,2.55
KENTUCKY,2003,2,2.7
KENTUCKY,2003,3,2.58
KENTUCKY,2003,4,2.61
KENTUCKY,2003,5,2.78
KENTUCKY,2003,6,2.72
KENTUCKY,2003,7,2.57
KENTUCKY,2003,8,2.32
KENTUCKY,2003,9,2.24
KENTUCKY,2003,10,2.27
KENTUCKY,2003,11,2.39
KENTUCKY,2003,12,2.45
KENTUCKY,2002,1,2.15
KENTUCKY,2002,2,2.14
KENTUCKY,2002,3,2.1
KENTUCKY,2002,4,1.99
KENTUCKY,2002,5,2.01
KENTUCKY,2002,6,2.14
KENTUCKY,2002,7,2.32
KENTUCKY,2002,8,2.39
KENTUCKY,2002,9,2.55
KENTUCKY,2002,10,2.46
KENTUCKY,2002,11,2.6
KENTUCKY,2002,12,2.56
KENTUCKY,2001,1,2.18
KENTUCKY,2001,2,2.28
KENTUCKY,2001,3,2.2
KENTUCKY,2001,4,2.08
KENTUCKY,2001,5,2.08
KENTUCKY,2001,6,2.07
KENTUCKY,2001,7,2.12
KENTUCKY,2001,8,2.13
KENTUCKY,2001,9,2.0
KENTUCKY,2001,10,1.9
KENTUCKY,2001,11,1.94
KENTUCKY,2001,12,2.16
KENTUCKY,2000,1,2.17
KENTUCKY,2000,2,2.23
KENTUCKY,2000,3,2.26
KENTUCKY,2000,4,2.29
KENTUCKY,2000,5,2.35
KENTUCKY,2000,6,2.19
KENTUCKY,2000,7,1.85
KENTUCKY,2000,8,1.95
KENTUCKY,2000,9,1.85
KENTUCKY,2000,10,1.85
KENTUCKY,2000,11,2.0
KENTUCKY,2000,12,2.23
LOUISIANA,2019,1,3.96
LOUISIANA,2019,3,3.95
LOUISIANA,2019,5,3.88
LOUISIANA,2019,8,4.05
LOUISIANA,2018,1,3.59
LOUISIANA,2018,2,3.78
LOUISIANA,2018,3,3.76
LOUISIANA,2018,4,3.82
LOUISIANA,2018,7,3.88
LOUISIANA,2018,8,3.88
LOUISIANA,2018,9,3.85
LOUISIANA,2018,10,3.73
LOUISIANA,2018,11,3.8
LOUISIANA,2017,9,3.77
LOUISIANA,2017,10,3.6
LOUISIANA,2017,11,3.57
LOUISIANA,2017,12,3.64
MARYLAND,2019,1,4.84
MARYLAND,2019,3,4.46
MARYLAND,2019,4,4.99
MARYLAND,2019,5,4.49
MARYLAND,2019,7,5.14
MARYLAND,2019,8,4.37
MARYLAND,2018,1,3.6
MARYLAND,2018,2,3.8
MARYLAND,2018,3,4.08
MARYLAND,2018,4,3.98
MARYLAND,2018,6,4.14
MARYLAND,2018,7,3.94
MARYLAND,2018,9,3.56
MARYLAND,2018,10,3.73
MARYLAND,2018,11,3.52
MARYLAND,2018,12,3.95
MARYLAND,2017,10,3.5
MARYLAND,2017,11,3.5
MARYLAND,2017,12,4.75
MICHIGAN,2022,1,5.47
MICHIGAN,2022,2,5.88
MICHIGAN,2022,3,6.4
MICHIGAN,2022,4,6.8
MICHIGAN,2022,5,7.01
