state,year,month,price_received
IOWA,2020,10,9.59
IOWA,2020,11,10.3
IOWA,2020,12,10.9
IOWA,2019,1,8.6
IOWA,2019,2,8.38
IOWA,2019,3,8.46
IOWA,2019,4,8.25
IOWA,2019,5,7.89
IOWA,2019,6,8.28
IOWA,2019,7,8.38
IOWA,2019,8,8.28
IOWA,2019,9,8.14
IOWA,2019,10,8.5
IOWA,2019,11,8.5
IOWA,2019,12,8.69
IOWA,2018,1,9.15
IOWA,2018,2,9.36
IOWA,2018,3,9.64
IOWA,2018,4,9.75
IOWA,2018,5,9.58
IOWA,2018,6,9.52
IOWA,2018,7,9.15
IOWA,2018,8,8.38
IOWA,2018,9,8.44
IOWA,2018,10,8.72
IOWA,2018,11,8.49
IOWA,2018,12,8.42
IOWA,2017,1,9.58
IOWA,2017,2,9.71
IOWA,2017,3,9.58
IOWA,2017,4,9.29
IOWA,2017,5,9.14
IOWA,2017,6,8.98
IOWA,2017,7,9.32
IOWA,2017,8,9.05
IOWA,2017,9,9.18
IOWA,2017,10,9.15
IOWA,2017,11,9.21
IOWA,2017,12,9.2
IOWA,2016,1,8.46
IOWA,2016,2,8.36
IOWA,2016,3,8.46
IOWA,2016,4,8.93
IOWA,2016,5,9.61
IOWA,2016,6,10.0
IOWA,2016,7,10.1
IOWA,2016,8,9.77
IOWA,2016,9,9.33
IOWA,2016,10,9.22
IOWA,2016,11,9.36
IOWA,2016,12,9.58
IOWA,2015,1,10.2
IOWA,2015,2,9.84
IOWA,2015,3,9.76
IOWA,2015,4,9.58
IOWA,2015,5,9.5
IOWA,2015,6,9.5
IOWA,2015,7,10.0
IOWA,2015,8,9.49
IOWA,2015,9,8.83
IOWA,2015,10,8.69
IOWA,2015,11,8.58
IOWA,2015,12,8.45
IOWA,2014,1,12.8
IOWA,2014,2,13.1
IOWA,2014,3,13.7
IOWA,2014,4,14.3
IOWA,2014,5,14.7
IOWA,2014,6,14.4
IOWA,2014,7,13.0
IOWA,2014,8,12.4
IOWA,2014,9,11.0
IOWA,2014,10,10.0
IOWA,2014,11,10.2
IOWA,2014,12,10.0
IOWA,2013,1,14.1
IOWA,2013,2,14.6
IOWA,2013,3,14.6
IOWA,2013,4,14.4
IOWA,2013,5,14.9
IOWA,2013,6,15.2
IOWA,2013,7,15.4
IOWA,2013,8,14.2
IOWA,2013,9,13.9
IOWA,2013,10,12.5
IOWA,2013,11,12.7
IOWA,2013,12,13.0
IOWA,2012,1,11.8
IOWA,2012,2,12.1
IOWA,2012,3,12.8
IOWA,2012,4,13.6
IOWA,2012,5,13.8
IOWA,2012,6,13.7
IOWA,2012,7,15.0
IOWA,2012,8,16.8
IOWA,2012,9,14.4
IOWA,2012,10,14.1
IOWA,2012,11,14.3
IOWA,2012,12,14.3
IOWA,2011,1,11.8
IOWA,2011,2,12.6
IOWA,2011,3,12.4
IOWA,2011,4,12.9
IOWA,2011,5,13.2
IOWA,2011,6,13.2
IOWA,2011,7,13.0
IOWA,2011,8,13.5
IOWA,2011,9,12.6
IOWA,2011,10,11.8
IOWA,2011,11,11.6
IOWA,2011,12,11.3
IOWA,2010,1,9.66
IOWA,2010,2,9.3
IOWA,2010,3,9.27
IOWA,2010,4,9.33
IOWA,2010,5,9.35
IOWA,2010,6,9.39
IOWA,2010,7,9.69
IOWA,2010,8,10.0
IOWA,2010,9,9.87
IOWA,2010,10,9.98
IOWA,2010,11,10.9
IOWA,2010,12,11.6
IOWA,2009,1,10.1
IOWA,2009,2,9.47
IOWA,2009,3,9.05
IOWA,2009,4,9.72
IOWA,2009,5,10.6
IOWA,2009,6,11.3
IOWA,2009,7,10.9
IOWA,2009,8,11.0
IOWA,2009,9,9.89
IOWA,2009,10,9.35
IOWA,2009,11,9.53
IOWA,2009,12,9.81
IOWA,2008,1,10.1
IOWA,2008,2,11.6
IOWA,2008,3,11.1
IOWA,2008,4,11.7
IOWA,2008,5,12.0
IOWA,2008,6,13.1
IOWA,2008,7,13.0
IOWA,2008,8,12.6
IOWA,2008,9,11.1
IOWA,2008,10,10.4
IOWA,2008,11,9.91
IOWA,2008,12,9.54
IOWA,2007,1,6.21
IOWA,2007,2,6.81
IOWA,2007,3,6.89
IOWA,2007,4,6.85
IOWA,2007,5,7.1
IOWA,2007,6,7.55
IOWA,2007,7,7.48
IOWA,2007,8,7.66
IOWA,2007,9,8.22
IOWA,2007,10,8.36
IOWA,2007,11,9.87
IOWA,2007,12,10.3
IOWA,2006,1,5.72
IOWA,2006,2,5.53
IOWA,2006,3,5.48
IOWA,2006,4,5.47
IOWA,2006,5,5.6
IOWA,2006,6,5.54
IOWA,2006,7,5.52
IOWA,2006,8,4.84
IOWA,2006,9,5.11
IOWA,2006,10,5.48
IOWA,2006,11,6.07
IOWA,2006,12,6.27
IOWA,2005,1,5.37
IOWA,2005,2,5.33
IOWA,2005,3,5.85
IOWA,2005,4,5.95
IOWA,2005,5,6.12
IOWA,2005,6,6.5
IOWA,2005,7,6.58
IOWA,2005,8,6.07
IOWA,2005,9,5.8
IOWA,2005,10,5.7
IOWA,2005,11,5.59
IOWA,2005,12,5.67
IOWA,2004,1,7.62
IOWA,2004,2,8.39
IOWA,2004,3,9.44
IOWA,2004,4,9.67
IOWA,2004,5,9.72
IOWA,2004,6,9.34
IOWA,2004,7,8.58
IOWA,2004,8,6.8
IOWA,2004,9,5.96
IOWA,2004,10,5.62
IOWA,2004,11,5.36
IOWA,2004,12,5.32
IOWA,2003,1,5.44
IOWA,2003,2,5.5
IOWA,2003,3,5.54
IOWA,2003,4,5.76
IOWA,2003,5,6.02
IOWA,2003,6,6.11
IOWA,2003,7,5.8
IOWA,2003,8,5.62
IOWA,2003,9,6.06
IOWA,2003,10,6.58
IOWA,2003,11,7.14
IOWA,2003,12,7.34
IOWA,2002,1,4.11
IOWA,2002,2,4.15
IOWA,2002,3,4.29
IOWA,2002,4,4.36
IOWA,2002,5,4.57
IOWA,2002,6,4.84
IOWA,2002,7,5.26
IOWA,2002,8,5.4
IOWA,2002,9,5.37
IOWA,2002,10,5.2
IOWA,2002,11,5.4
IOWA,2002,12,5.42
IOWA,2001,1,4.53
IOWA,2001,2,4.4
IOWA,2001,3,4.29
IOWA,2001,4,4.19
IOWA,2001,5,4.26
IOWA,2001,6,4.42
IOWA,2001,7,4.77
IOWA,2001,8,4.87
IOWA,2001,9,4.6
IOWA,2001,10,4.05
IOWA,2001,11,4.14
IOWA,2001,12,4.14
IOWA,2000,1,4.44
IOWA,2000,2,4.67
IOWA,2000,3,4.82
IOWA,2000,4,4.95
IOWA,2000,5,5.17
IOWA,2000,6,4.88
IOWA,2000,7,4.47
IOWA,2000,8,4.32
IOWA,2000,9,4.53
IOWA,2000,10,4.41
IOWA,2000,11,4.6
IOWA,2000,12,4.75
KANSAS,2022,1,13.3
KANSAS,2022,2,14.8
KANSAS,2022,3,15.7
KANSAS,2022,4,15.9
KANSAS,2022,5,16.1
KANSAS,2022,6,16.2
KANSAS,2022,7,15.3
KANSAS,2022,8,15.0
KANSAS,2022,9,14.2
KANSAS,2022,10,13.6
KANSAS,2022,11,14.2
KANSAS,2022,12,14.6
KANSAS,2021,1,12.1
KANSAS,2021,2,12.9
KANSAS,2021,3,13.3
KANSAS,2021,4,14.3
KANSAS,2021,5,15.2
KANSAS,2021,6,14.5
KANSAS,2021,7,14.4
KANSAS,2021,8,13.6
KANSAS,2021,9,12.2
KANSAS,2021,10,11.9
KANSAS,2021,11,11.9
KANSAS,2021,12,12.4
KANSAS,2020,1,8.55
KANSAS,2020,2,8.31
KANSAS,2020,3,8.19
KANSAS,2020,4,8.1
KANSAS,2020,5,7.88
KANSAS,2020,6,8.14
KANSAS,2020,7,8.42
KANSAS,2020,8,8.51
KANSAS,2020,9,9.02
KANSAS,2020,10,9.53
KANSAS,2020,11,10.4
KANSAS,2020,12,10.9
KANSAS,2019,1,8.1
KANSAS,2019,2,8.18
KANSAS,2019,3,8.05
KANSAS,2019,4,8.01
KANSAS,2019,5,7.57
KANSAS,2019,6,8.08
KANSAS,2019,7,8.07
KANSAS,2019,8,8.0
KANSAS,2019,9,7.9
KANSAS,2019,10,8.3
KANSAS,2019,11,8.24
KANSAS,2019,12,8.3
KANSAS,2018,1,8.9
KANSAS,2018,2,9.19
KANSAS,2018,3,9.58
KANSAS,2018,4,9.56
KANSAS,2018,5,9.59
KANSAS,2018,6,9.64
KANSAS,2018,7,8.84
KANSAS,2018,8,8.5
KANSAS,2018,9,7.97
KANSAS,2018,10,7.93
KANSAS,2018,11,7.78
KANSAS,2018,12,7.98
KANSAS,2017,1,9.41
KANSAS,2017,2,9.64
KANSAS,2017,3,9.37
KANSAS,2017,4,8.88
KANSAS,2017,5,9.07
KANSAS,2017,6,8.74
KANSAS,2017,7,9.04
KANSAS,2017,8,9.14
KANSAS,2017,9,8.86
KANSAS,2017,10,8.92
KANSAS,2017,11,8.9
KANSAS,2017,12,8.9
KANSAS,2016,1,8.25
KANSAS,2016,2,8.33
KANSAS,2016,3,8.38
KANSAS,2016,4,9.01
KANSAS,2016,5,9.66
KANSAS,2016,6,10.3
KANSAS,2016,7,10.4
KANSAS,2016,8,9.73
KANSAS,2016,9,9.44
KANSAS,2016,10,9.09
KANSAS,2016,11,9.37
KANSAS,2016,12,9.39
KANSAS,2015,1,9.78
KANSAS,2015,2,9.61
KANSAS,2015,3,9.39
KANSAS,2015,4,9.29
KANSAS,2015,5,9.35
KANSAS,2015,6,9.38
KANSAS,2015,7,9.79
KANSAS,2015,8,9.29
KANSAS,2015,9,8.71
KANSAS,2015,10,8.45
KANSAS,2015,11,8.21
KANSAS,2015,12,8.27
KANSAS,2014,1,12.6
KANSAS,2014,2,13.2
KANSAS,2014,3,13.5
KANSAS,2014,4,14.4
KANSAS,2014,5,14.5
KANSAS,2014,6,14.4
KANSAS,2014,7,13.0
KANSAS,2014,8,13.1
KANSAS,2014,9,10.5
KANSAS,2014,10,9.5
KANSAS,2014,11,9.73
KANSAS,2014,12,9.75
KANSAS,2013,1,14.0
KANSAS,2013,2,14.5
KANSAS,2013,3,14.4
KANSAS,2013,4,14.0
KANSAS,2013,5,14.6
KANSAS,2013,6,14.9
KANSAS,2013,7,15.0
KANSAS,2013,8,13.9
KANSAS,2013,9,13.1
KANSAS,2013,10,12.4
KANSAS,2013,11,12.5
KANSAS,2013,12,12.8
KANSAS,2012,1,11.5
KANSAS,2012,2,12.0
KANSAS,2012,3,12.9
KANSAS,2012,4,13.6
KANSAS,2012,5,13.7
KANSAS,2012,6,13.9
KANSAS,2012,7,15.5
KANSAS,2012,8,16.6
KANSAS,2012,9,14.4
KANSAS,2012,10,14.3
KANSAS,2012,11,14.1
KANSAS,2012,12,14.1
KANSAS,2011,1,12.6
KANSAS,2011,2,13.2
KANSAS,2011,3,12.9
KANSAS,2011,4,13.2
KANSAS,2011,5,13.5
KANSAS,2011,6,13.7
KANSAS,2011,7,13.4
KANSAS,2011,8,13.5
KANSAS,2011,9,12.1
KANSAS,2011,10,11.6
KANSAS,2011,11,11.3
KANSAS,2011,12,11.0
KANSAS,2010,1,9.53
KANSAS,2010,2,9.17
KANSAS,2010,3,9.24
KANSAS,2010,4,9.39
KANSAS,2010,5,9.35
KANSAS,2010,6,9.28
KANSAS,2010,7,9.83
KANSAS,2010,8,10.2
KANSAS,2010,9,9.82
KANSAS,2010,10,10.5
KANSAS,2010,11,11.5
KANSAS,2010,12,12.2
KANSAS,2009,1,9.38
KANSAS,2009,2,9.26
KANSAS,2009,3,8.93
KANSAS,2009,4,9.63
KANSAS,2009,5,10.6
KANSAS,2009,6,11.5
KANSAS,2009,7,10.8
KANSAS,2009,8,10.7
KANSAS,2009,9,9.46
KANSAS,2009,10,9.11
KANSAS,2009,11,9.37
KANSAS,2009,12,9.72
KANSAS,2008,1,10.6
KANSAS,2008,2,12.1
KANSAS,2008,3,12.3
KANSAS,2008,4,12.3
KANSAS,2008,5,12.6
KANSAS,2008,6,13.7
KANSAS,2008,7,14.5
KANSAS,2008,8,13.1
KANSAS,2008,9,11.4
KANSAS,2008,10,9.69
KANSAS,2008,11,8.83
KANSAS,2008,12,8.33
KANSAS,2007,1,6.27
KANSAS,2007,2,6.84
KANSAS,2007,3,6.93
KANSAS,2007,4,6.86
KANSAS,2007,5,7.06
KANSAS,2007,6,7.58
KANSAS,2007,7,7.9
KANSAS,2007,8,7.88
KANSAS,2007,9,8.47
KANSAS,2007,10,8.61
KANSAS,2007,11,9.4
KANSAS,2007,12,10.3
KANSAS,2006,1,5.52
KANSAS,2006,2,5.4
KANSAS,2006,3,5.39
KANSAS,2006,4,5.23
KANSAS,2006,5,5.44
KANSAS,2006,6,5.48
KANSAS,2006,7,5.49
KANSAS,2006,8,5.34
KANSAS,2006,9,5.17
KANSAS,2006,10,5.46
KANSAS,2006,11,6.06
KANSAS,2006,12,6.1
KANSAS,2005,1,5.07
KANSAS,2005,2,5.21
KANSAS,2005,3,5.8
KANSAS,2005,4,6.02
KANSAS,2005,5,6.16
KANSAS,2005,6,6.44
KANSAS,2005,7,6.71
KANSAS,2005,8,6.17
KANSAS,2005,9,5.51
KANSAS,2005,10,5.49
KANSAS,2005,11,5.37
KANSAS,2005,12,5.5
KANSAS,2004,1,7.8
KANSAS,2004,2,8.33
KANSAS,2004,3,9.34
KANSAS,2004,4,9.82
KANSAS,2004,5,9.79
KANSAS,2004,6,8.87
KANSAS,2004,7,8.39
KANSAS,2004,8,6.55
KANSAS,2004,9,5.53
KANSAS,2004,10,5.15
KANSAS,2004,11,5.05
KANSAS,2004,12,5.04
KANSAS,2003,1,5.43
KANSAS,2003,2,5.47
KANSAS,2003,3,5.47
KANSAS,2003,4,5.77
KANSAS,2003,5,6.04
KANSAS,2003,6,6.26
KANSAS,2003,7,6.07
KANSAS,2003,8,5.93
KANSAS,2003,9,6.27
KANSAS,2003,10,6.92
KANSAS,2003,11,7.35
KANSAS,2003,12,7.46
KANSAS,2002,1,4.08
KANSAS,2002,2,4.02
KANSAS,2002,3,4.35
KANSAS,2002,4,4.42
KANSAS,2002,5,4.69
KANSAS,2002,6,4.76
KANSAS,2002,7,5.39
KANSAS,2002,8,5.61
KANSAS,2002,9,5.43
KANSAS,2002,10,5.2
KANSAS,2002,11,5.43
KANSAS,2002,12,5.41
KANSAS,2001,1,4.53
KANSAS,2001,2,4.36
KANSAS,2001,3,4.22
KANSAS,2001,4,4.01
KANSAS,2001,5,4.22
KANSAS,2001,6,4.42
KANSAS,2001,7,4.87
KANSAS,2001,8,4.94
KANSAS,2001,9,4.64
KANSAS,2001,10,3.89
KANSAS,2001,11,4.06
KANSAS,2001,12,4.07
KANSAS,2000,1,4.41
KANSAS,2000,2,4.67
KANSAS,2000,3,4.88
KANSAS,2000,4,5.1
KANSAS,2000,5,5.25
KANSAS,2000,6,4.96
KANSAS,2000,7,4.55
KANSAS,2000,8,4.5
KANSAS,2000,9,4.57
KANSAS,2000,10,4.46
KANSAS,2000,11,4.55
KANSAS,2000,12,4.7
KENTUCKY,2022,1,12.8
KENTUCKY,2022,2,14.1
KENTUCKY,2022,3,14.8
KENTUCKY,2022,4,15.6
KENTUCKY,2022,5,16.0
KENTUCKY,2022,6,16.9
KENTUCKY,2022,7,15.9
KENTUCKY,2022,8,15.0
KENTUCKY,2022,9,14.5
KENTUCKY,2022,10,13.5
KENTUCKY,2022,11,14.0
KENTUCKY,2022,12,14.4
KENTUCKY,2021,1,10.8
KENTUCKY,2021,2,12.1
KENTUCKY,2021,3,12.6
KENTUCKY,2021,4,13.1
KENTUCKY,2021,5,14.1
KENTUCKY,2021,6,13.8
KENTUCKY,2021,7,14.0
KENTUCKY,2021,8,13.3
KENTUCKY,2021,9,11.8
KENTUCKY,2021,10,12.0
KENTUCKY,2021,11,12.1
KENTUCKY,2021,12,12.4
KENTUCKY,2020,1,9.22
KENTUCKY,2020,2,9.0
KENTUCKY,2020,3,8.99
KENTUCKY,2020,4,8.63
KENTUCKY,2020,5,8.52
KENTUCKY,2020,6,8.71
KENTUCKY,2020,7,8.98
KENTUCKY,2020,8,9.16
KENTUCKY,2020,9,9.51
KENTUCKY,2020,10,9.69
KENTUCKY,2020,11,10.2
KENTUCKY,2020,12,10.3
KENTUCKY,2019,1,9.06
KENTUCKY,2019,2,8.92
KENTUCKY,2019,3,8.74
KENTUCKY,2019,4,8.68
KENTUCKY,2019,5,8.28
KENTUCKY,2019,6,8.65
KENTUCKY,2019,7,8.75
KENTUCKY,2019,8,8.46
KENTUCKY,2019,9,8.5
KENTUCKY,2019,10,8.89
KENTUCKY,2019,11,9.06
KENTUCKY,2019,12,9.11
KENTUCKY,2018,1,9.66
KENTUCKY,2018,2,9.85
KENTUCKY,2018,3,10.1
KENTUCKY,2018,4,10.2
KENTUCKY,2018,5,10.2
KENTUCKY,2018,6,10.3
KENTUCKY,2018,7,9.84
KENTUCKY,2018,8,8.78
KENTUCKY,2018,9,9.22
KENTUCKY,2018,10,8.73
KENTUCKY,2018,11,8.67
KENTUCKY,2018,12,8.76
KENTUCKY,2017,1,10.0
KENTUCKY,2017,2,10.2
KENTUCKY,2017,3,10.1
KENTUCKY,2017,4,9.76
KENTUCKY,2017,5,9.61
KENTUCKY,2017,6,9.25
KENTUCKY,2017,7,9.78
KENTUCKY,2017,8,9.55
KENTUCKY,2017,9,9.53
KENTUCKY,2017,10,9.54
KENTUCKY,2017,11,9.49
KENTUCKY,2017,12,9.65
KENTUCKY,2016,1,9.23
KENTUCKY,2016,2,9.04
KENTUCKY,2016,3,8.84
KENTUCKY,2016,4,9.4
KENTUCKY,2016,5,10.2
KENTUCKY,2016,6,10.7
KENTUCKY,2016,7,10.6
KENTUCKY,2016,8,10.2
KENTUCKY,2016,9,9.86
KENTUCKY,2016,10,9.69
KENTUCKY,2016,11,9.79
KENTUCKY,2016,12,9.97
KENTUCKY,2015,1,10.6
KENTUCKY,2015,2,10.2
KENTUCKY,2015,3,10.3
KENTUCKY,2015,4,10.2
KENTUCKY,2015,5,10.1
KENTUCKY,2015,6,9.95
KENTUCKY,2015,7,10.2
KENTUCKY,2015,8,9.95
KENTUCKY,2015,9,9.19
KENTUCKY,2015,10,9.29
KENTUCKY,2015,11,9.07
KENTUCKY,2015,12,9.19
KENTUCKY,2014,1,13.2
KENTUCKY,2014,2,13.5
KENTUCKY,2014,3,13.8
KENTUCKY,2014,4,14.4
KENTUCKY,2014,5,14.8
KENTUCKY,2014,6,14.6
KENTUCKY,2014,7,13.3
KENTUCKY,2014,8,12.7
KENTUCKY,2014,9,10.5
KENTUCKY,2014,10,10.4
KENTUCKY,2014,11,10.5
KENTUCKY,2014,12,10.7
KENTUCKY,2013,1,14.5
KENTUCKY,2013,2,14.6
KENTUCKY,2013,3,15.0
KENTUCKY,2013,4,14.6
KENTUCKY,2013,5,15.1
KENTUCKY,2013,6,15.5
KENTUCKY,2013,8,13.6
KENTUCKY,2013,9,13.3
KENTUCKY,2013,10,12.6
KENTUCKY,2013,11,13.0
KENTUCKY,2013,12,13.2
KENTUCKY,2012,1,12.3
KENTUCKY,2012,2,12.5
KENTUCKY,2012,3,13.1
KENTUCKY,2012,4,14.2
KENTUCKY,2012,5,14.5
KENTUCKY,2012,6,13.8
KENTUCKY,2012,7,16.4
KENTUCKY,2012,8,16.4
KENTUCKY,2012,9,14.8
KENTUCKY,2012,10,14.3
KENTUCKY,2012,11,14.4
KENTUCKY,2012,12,14.5
KENTUCKY,2011,1,11.5
KENTUCKY,2011,2,12.6
KENTUCKY,2011,3,13.0
KENTUCKY,2011,4,13.6
KENTUCKY,2011,5,13.6
KENTUCKY,2011,6,13.8
KENTUCKY,2011,7,13.7
KENTUCKY,2011,8,13.5
KENTUCKY,2011,9,12.6
KENTUCKY,2011,10,12.0
KENTUCKY,2011,11,12.1
KENTUCKY,2011,12,11.7
KENTUCKY,2010,1,10.1
KENTUCKY,2010,2,10.0
KENTUCKY,2010,3,9.66
KENTUCKY,2010,4,9.76
KENTUCKY,2010,5,9.61
KENTUCKY,2010,6,9.62
KENTUCKY,2010,7,10.0
KENTUCKY,2010,8,10.0
KENTUCKY,2010,9,9.79
KENTUCKY,2010,10,10.7
KENTUCKY,2010,11,11.4
KENTUCKY,2010,12,11.4
KENTUCKY,2009,1,10.2
KENTUCKY,2009,2,10.1
KENTUCKY,2009,3,9.79
KENTUCKY,2009,4,10.1
KENTUCKY,2009,5,10.9
KENTUCKY,2009,6,11.8
KENTUCKY,2009,7,10.9
KENTUCKY,2009,8,11.4
KENTUCKY,2009,9,9.8
KENTUCKY,2009,10,9.51
KENTUCKY,2009,11,9.63
KENTUCKY,2009,12,10.3
KENTUCKY,2008,1,9.95
KENTUCKY,2008,2,12.1
KENTUCKY,2008,3,12.4
KENTUCKY,2008,4,12.0
KENTUCKY,2008,5,13.1
KENTUCKY,2008,9,10.8
KENTUCKY,2008,10,9.38
KENTUCKY,2008,11,9.6
KENTUCKY,2008,12,9.83
KENTUCKY,2007,1,6.5
KENTUCKY,2007,2,7.07
KENTUCKY,2007,3,6.98
KENTUCKY,2007,4,7.11
KENTUCKY,2007,5,7.38
KENTUCKY,2007,6,7.71
KENTUCKY,2007,7,7.98
KENTUCKY,2007,8,8.01
KENTUCKY,2007,9,8.51
KENTUCKY,2007,10,8.78
KENTUCKY,2007,11,9.0
KENTUCKY,2007,12,10.3
KENTUCKY,2006,1,6.11
KENTUCKY,2006,2,5.96
KENTUCKY,2006,3,5.79
KENTUCKY,2006,4,5.65
KENTUCKY,2006,5,5.88
KENTUCKY,2006,6,5.83
KENTUCKY,2006,7,5.79
KENTUCKY,2006,8,5.5
KENTUCKY,2006,9,5.37
KENTUCKY,2006,10,5.85
KENTUCKY,2006,11,6.41
KENTUCKY,2006,12,6.49
KENTUCKY,2005,1,5.82
KENTUCKY,2005,2,5.65
KENTUCKY,2005,3,6.12
KENTUCKY,2005,4,6.17
KENTUCKY,2005,5,6.49
KENTUCKY,2005,6,6.84
KENTUCKY,2005,7,6.87
KENTUCKY,2005,8,6.32
KENTUCKY,2005,9,5.6
KENTUCKY,2005,10,5.7
KENTUCKY,2005,11,5.74
KENTUCKY,2005,12,5.98
KENTUCKY,2004,1,7.25
KENTUCKY,2004,2,8.11
KENTUCKY,2004,3,9.04
KENTUCKY,2004,4,9.82
KENTUCKY,2004,5,8.94
KENTUCKY,2004,6,9.12
KENTUCKY,2004,7,8.71
KENTUCKY,2004,8,6.59
KENTUCKY,2004,9,6.01
KENTUCKY,2004,10,5.76
KENTUCKY,2004,11,5.65
KENTUCKY,2004,12,5.61
KENTUCKY,2003,1,5.77
KENTUCKY,2003,2,5.78
KENTUCKY,2003,3,5.83
KENTUCKY,2003,4,6.0
KENTUCKY,2003,5,6.25
KENTUCKY,2003,6,6.16
KENTUCKY,2003,7,5.98
KENTUCKY,2003,8,5.79
KENTUCKY,2003,9,6.05
KENTUCKY,2003,10,6.8
KENTUCKY,2003,11,7.24
KENTUCKY,2003,12,7.29
KENTUCKY,2002,1,4.45
KENTUCKY,2002,2,4.46
KENTUCKY,2002,3,4.54
KENTUCKY,2002,4,4.69
KENTUCKY,2002,5,4.78
KENTUCKY,2002,6,5.06
KENTUCKY,2002,7,5.62
KENTUCKY,2002,8,5.54
KENTUCKY,2002,9,5.56
KENTUCKY,2002,10,5.56
KENTUCKY,2002,11,5.72
KENTUCKY,2002,12,5.65
KENTUCKY,2001,1,4.88
KENTUCKY,2001,2,4.67
KENTUCKY,2001,3,4.56
KENTUCKY,2001,4,4.38
KENTUCKY,2001,5,4.47
KENTUCKY,2001,6,4.66
KENTUCKY,2001,7,5.05
KENTUCKY,2001,8,5.02
KENTUCKY,2001,9,4.57
KENTUCKY,2001,10,4.25
KENTUCKY,2001,11,4.23
KENTUCKY,2001,12,4.35
KENTUCKY,2000,1,4.85
KENTUCKY,2000,2,5.06
KENTUCKY,2000,3,5.16
KENTUCKY,2000,4,5.29
KENTUCKY,2000,5,5.4
KENTUCKY,2000,6,5.12
KENTUCKY,2000,7,4.66
KENTUCKY,2000,8,4.74
KENTUCKY,2000,9,4.81
KENTUCKY,2000,10,4.62
KENTUCKY,2000,11,4.58
KENTUCKY,2000,12,4.94
LOUISIANA,2022,1,13.4
LOUISIANA,2022,2,14.8
LOUISIANA,2022,3,14.7
LOUISIANA,2022,4,15.8
LOUISIANA,2022,5,13.4
LOUISIANA,2022,7,13.7
LOUISIANA,2022,8,13.7
LOUISIANA,2022,9,13.1
LOUISIANA,2022,10,13.2
LOUISIANA,2022,11,14.1
LOUISIANA,2022,12,13.6
LOUISIANA,2021,1,10.5
LOUISIANA,2021,2,11.6
LOUISIANA,2021,3,10.4
LOUISIANA,2021,4,14.0
LOUISIANA,2021,5,9.86
LOUISIANA,2021,7,12.7
LOUISIANA,2021,8,12.5
LOUISIANA,2021,9,12.5
LOUISIANA,2021,10,12.2
LOUISIANA,2021,11,12.2
LOUISIANA,2021,12,12.7
LOUISIANA,2020,1,9.0
LOUISIANA,2020,2,8.52
LOUISIANA,2020,5,8.65
LOUISIANA,2020,6,8.37
LOUISIANA,2020,7,8.56
LOUISIANA,2020,8,9.09
LOUISIANA,2020,9,9.71
LOUISIANA,2020,10,10.1
LOUISIANA,2020,11,10.4
LOUISIANA,2020,12,10.2
LOUISIANA,2019,1,8.6
LOUISIANA,2019,2,7.97
LOUISIANA,2019,3,8.52
LOUISIANA,2019,4,8.06
LOUISIANA,2019,6,7.04
LOUISIANA,2019,7,8.2
LOUISIANA,2019,8,8.25
LOUISIANA,2019,9,8.53
LOUISIANA,2019,10,8.85
LOUISIANA,2019,11,8.85
LOUISIANA,2019,12,8.89
LOUISIANA,2018,1,9.65
LOUISIANA,2018,2,9.75
LOUISIANA,2018,3,10.0
LOUISIANA,2018,8,9.34
LOUISIANA,2018,9,9.22
LOUISIANA,2018,10,8.79
LOUISIANA,2018,11,8.82
LOUISIANA,2018,12,9.05
LOUISIANA,2017,1,10.0
LOUISIANA,2017,2,10.4
LOUISIANA,2017,3,9.88
LOUISIANA,2017,5,10.0
LOUISIANA,2017,7,9.83
LOUISIANA,2017,8,9.75
LOUISIANA,2017,9,9.64
LOUISIANA,2017,10,9.64
LOUISIANA,2017,11,9.72
LOUISIANA,2017,12,9.75
LOUISIANA,2016,1,9.65
LOUISIANA,2016,2,9.02
LOUISIANA,2016,3,9.29
LOUISIANA,2016,6,11.4
LOUISIANA,2016,7,10.7
LOUISIANA,2016,8,9.94
LOUISIANA,2016,9,9.85
LOUISIANA,2016,10,9.93
LOUISIANA,2016,11,9.97
LOUISIANA,2016,12,10.0
LOUISIANA,2015,1,10.8
LOUISIANA,2015,2,11.4
LOUISIANA,2015,3,10.7
LOUISIANA,2015,4,10.5
LOUISIANA,2015,5,10.2
LOUISIANA,2015,6,10.1
LOUISIANA,2015,7,10.4
LOUISIANA,2015,8,9.96
LOUISIANA,2015,9,9.82
LOUISIANA,2015,10,9.62
LOUISIANA,2015,11,9.89
LOUISIANA,2015,12,9.67
LOUISIANA,2014,2,13.8
LOUISIANA,2014,3,13.7
LOUISIANA,2014,4,14.8
LOUISIANA,2014,5,13.0
LOUISIANA,2014,7,13.4
LOUISIANA,2014,8,11.9
LOUISIANA,2014,9,11.1
LOUISIANA,2014,10,10.7
LOUISIANA,2014,11,10.9
LOUISIANA,2014,12,10.9
LOUISIANA,2013,1,15.4
LOUISIANA,2013,2,14.7
LOUISIANA,2013,3,14.0
LOUISIANA,2013,4,14.4
LOUISIANA,2013,5,15.1
LOUISIANA,2013,6,15.9
LOUISIANA,2013,9,13.4
LOUISIANA,2013,10,13.2
LOUISIANA,2013,11,13.2
LOUISIANA,2012,1,12.2
LOUISIANA,2012,2,12.6
LOUISIANA,2012,3,12.9
LOUISIANA,2012,4,13.9
LOUISIANA,2012,5,13.6
