state,year,month,price_received
MONTANA,2001,4,2.15
MONTANA,2001,5,2.02
MONTANA,2001,6,2.04
MONTANA,2001,7,2.55
MONTANA,2001,8,2.91
MONTANA,2001,9,2.5
MONTANA,2001,10,2.56
MONTANA,2001,11,2.69
MONTANA,2001,12,2.72
MONTANA,2000,1,2.32
MONTANA,2000,2,2.33
MONTANA,2000,3,2.38
MONTANA,2000,4,2.27
MONTANA,2000,5,2.17
MONTANA,2000,6,1.77
MONTANA,2000,7,2.79
MONTANA,2000,8,2.38
MONTANA,2000,9,1.94
MONTANA,2000,10,2.34
MONTANA,2000,11,2.38
MONTANA,2000,12,2.57
NORTH DAKOTA,2022,1,5.43
NORTH DAKOTA,2022,2,5.47
NORTH DAKOTA,2022,3,5.75
NORTH DAKOTA,2022,4,5.71
NORTH DAKOTA,2022,5,6.17
NORTH DAKOTA,2022,6,6.1
NORTH DAKOTA,2022,7,5.91
NORTH DAKOTA,2022,8,7.23
NORTH DAKOTA,2022,9,7.52
NORTH DAKOTA,2022,10,7.58
NORTH DAKOTA,2022,11,7.37
NORTH DAKOTA,2022,12,7.08
NORTH DAKOTA,2021,1,4.54
NORTH DAKOTA,2021,2,4.86
NORTH DAKOTA,2021,3,4.85
NORTH DAKOTA,2021,4,4.73
NORTH DAKOTA,2021,5,4.56
NORTH DAKOTA,2021,6,4.95
NORTH DAKOTA,2021,7,4.87
NORTH DAKOTA,2021,8,5.21
NORTH DAKOTA,2021,9,5.15
NORTH DAKOTA,2021,10,5.65
NORTH DAKOTA,2021,11,5.26
NORTH DAKOTA,2021,12,5.42
NORTH DAKOTA,2020,1,4.26
NORTH DAKOTA,2020,2,4.16
NORTH DAKOTA,2020,3,4.06
NORTH DAKOTA,2020,4,4.17
NORTH DAKOTA,2020,5,3.79
NORTH DAKOTA,2020,6,3.9
NORTH DAKOTA,2020,7,4.05
NORTH DAKOTA,2020,8,4.05
NORTH DAKOTA,2020,9,4.59
NORTH DAKOTA,2020,10,4.28
NORTH DAKOTA,2020,11,4.64
NORTH DAKOTA,2020,12,4.85
NORTH DAKOTA,2019,1,4.18
NORTH DAKOTA,2019,2,4.3
NORTH DAKOTA,2019,3,4.37
NORTH DAKOTA,2019,4,4.29
NORTH DAKOTA,2019,5,4.19
NORTH DAKOTA,2019,6,4.45
NORTH DAKOTA,2019,7,4.22
NORTH DAKOTA,2019,8,4.11
NORTH DAKOTA,2019,9,4.06
NORTH DAKOTA,2019,10,4.27
NORTH DAKOTA,2019,11,4.65
NORTH DAKOTA,2019,12,4.2
NORTH DAKOTA,2018,1,4.43
NORTH DAKOTA,2018,2,4.44
NORTH DAKOTA,2018,3,4.3
NORTH DAKOTA,2018,4,4.13
NORTH DAKOTA,2018,5,4.13
NORTH DAKOTA,2018,6,4.45
NORTH DAKOTA,2018,7,4.18
NORTH DAKOTA,2018,8,4.15
NORTH DAKOTA,2018,9,4.11
NORTH DAKOTA,2018,10,4.05
NORTH DAKOTA,2018,11,4.4
NORTH DAKOTA,2018,12,4.26
NORTH DAKOTA,2017,1,4.63
NORTH DAKOTA,2017,2,4.62
NORTH DAKOTA,2017,3,4.37
NORTH DAKOTA,2017,4,4.24
NORTH DAKOTA,2017,5,4.36
NORTH DAKOTA,2017,6,4.35
NORTH DAKOTA,2017,7,4.34
NORTH DAKOTA,2017,8,4.23
NORTH DAKOTA,2017,9,4.18
NORTH DAKOTA,2017,10,4.43
NORTH DAKOTA,2017,11,4.22
NORTH DAKOTA,2017,12,4.32
NORTH DAKOTA,2016,1,4.76
NORTH DAKOTA,2016,2,4.79
NORTH DAKOTA,2016,3,4.97
NORTH DAKOTA,2016,4,4.87
NORTH DAKOTA,2016,5,5.0
NORTH DAKOTA,2016,6,5.26
NORTH DAKOTA,2016,7,4.75
NORTH DAKOTA,2016,8,4.04
NORTH DAKOTA,2016,9,4.44
NORTH DAKOTA,2016,10,4.26
NORTH DAKOTA,2016,11,4.59
NORTH DAKOTA,2016,12,5.1
NORTH DAKOTA,2015,1,5.29
NORTH DAKOTA,2015,2,5.2
NORTH DAKOTA,2015,3,5.08
NORTH DAKOTA,2015,4,5.09
NORTH DAKOTA,2015,5,5.16
NORTH DAKOTA,2015,6,5.4
NORTH DAKOTA,2015,7,4.86
NORTH DAKOTA,2015,8,4.74
NORTH DAKOTA,2015,9,4.82
NORTH DAKOTA,2015,10,4.83
NORTH DAKOTA,2015,11,5.04
NORTH DAKOTA,2015,12,5.0
NORTH DAKOTA,2014,1,6.11
NORTH DAKOTA,2014,2,5.87
NORTH DAKOTA,2014,3,5.88
NORTH DAKOTA,2014,4,5.92
NORTH DAKOTA,2014,5,5.98
NORTH DAKOTA,2014,6,5.9
NORTH DAKOTA,2014,7,5.69
NORTH DAKOTA,2014,8,5.32
NORTH DAKOTA,2014,9,5.25
NORTH DAKOTA,2014,10,5.32
NORTH DAKOTA,2014,11,5.4
NORTH DAKOTA,2014,12,5.31
NORTH DAKOTA,2013,1,6.57
NORTH DAKOTA,2013,2,6.42
NORTH DAKOTA,2013,3,6.45
NORTH DAKOTA,2013,4,6.39
NORTH DAKOTA,2013,5,6.58
NORTH DAKOTA,2013,6,6.43
NORTH DAKOTA,2013,7,6.32
NORTH DAKOTA,2013,8,5.96
NORTH DAKOTA,2013,9,6.3
NORTH DAKOTA,2013,10,6.18
NORTH DAKOTA,2013,11,6.36
NORTH DAKOTA,2013,12,6.37
NORTH DAKOTA,2012,1,5.59
NORTH DAKOTA,2012,2,5.63
NORTH DAKOTA,2012,3,5.42
NORTH DAKOTA,2012,4,5.45
NORTH DAKOTA,2012,5,5.56
NORTH DAKOTA,2012,6,5.65
NORTH DAKOTA,2012,7,6.32
NORTH DAKOTA,2012,8,6.62
NORTH DAKOTA,2012,9,6.96
NORTH DAKOTA,2012,10,6.58
NORTH DAKOTA,2012,11,6.54
NORTH DAKOTA,2012,12,6.47
NORTH DAKOTA,2011,1,3.61
NORTH DAKOTA,2011,2,3.81
NORTH DAKOTA,2011,3,4.35
NORTH DAKOTA,2011,4,4.16
NORTH DAKOTA,2011,5,4.24
NORTH DAKOTA,2011,6,4.65
NORTH DAKOTA,2011,7,5.1
NORTH DAKOTA,2011,8,5.35
NORTH DAKOTA,2011,9,5.42
NORTH DAKOTA,2011,10,5.79
NORTH DAKOTA,2011,11,5.43
NORTH DAKOTA,2011,12,5.59
NORTH DAKOTA,2010,1,4.11
NORTH DAKOTA,2010,2,3.97
NORTH DAKOTA,2010,3,3.99
NORTH DAKOTA,2010,4,3.36
NORTH DAKOTA,2010,5,3.21
NORTH DAKOTA,2010,6,3.05
NORTH DAKOTA,2010,7,3.44
NORTH DAKOTA,2010,8,3.08
NORTH DAKOTA,2010,9,3.11
NORTH DAKOTA,2010,10,3.56
NORTH DAKOTA,2010,11,3.7
NORTH DAKOTA,2010,12,3.73
NORTH DAKOTA,2009,1,5.23
NORTH DAKOTA,2009,2,5.37
NORTH DAKOTA,2009,3,5.38
NORTH DAKOTA,2009,4,5.01
NORTH DAKOTA,2009,5,4.76
NORTH DAKOTA,2009,6,4.83
NORTH DAKOTA,2009,7,4.6
NORTH DAKOTA,2009,8,3.72
NORTH DAKOTA,2009,9,3.77
NORTH DAKOTA,2009,10,3.86
NORTH DAKOTA,2009,11,4.34
NORTH DAKOTA,2009,12,4.26
NORTH DAKOTA,2008,1,4.03
NORTH DAKOTA,2008,2,4.47
NORTH DAKOTA,2008,3,4.17
NORTH DAKOTA,2008,4,4.49
NORTH DAKOTA,2008,5,5.25
NORTH DAKOTA,2008,6,4.85
NORTH DAKOTA,2008,7,4.77
NORTH DAKOTA,2008,8,5.15
NORTH DAKOTA,2008,9,5.27
NORTH DAKOTA,2008,10,5.25
NORTH DAKOTA,2008,11,5.26
NORTH DAKOTA,2008,12,5.36
NORTH DAKOTA,2007,1,2.82
NORTH DAKOTA,2007,2,2.89
NORTH DAKOTA,2007,3,2.93
NORTH DAKOTA,2007,4,2.91
NORTH DAKOTA,2007,5,3.02
NORTH DAKOTA,2007,6,3.28
NORTH DAKOTA,2007,7,3.3
NORTH DAKOTA,2007,8,3.31
NORTH DAKOTA,2007,9,3.86
NORTH DAKOTA,2007,10,4.1
NORTH DAKOTA,2007,11,4.45
NORTH DAKOTA,2007,12,4.14
NORTH DAKOTA,2006,1,2.1
NORTH DAKOTA,2006,2,2.14
NORTH DAKOTA,2006,3,2.2
NORTH DAKOTA,2006,4,2.16
NORTH DAKOTA,2006,5,2.28
NORTH DAKOTA,2006,6,2.1
NORTH DAKOTA,2006,7,2.19
NORTH DAKOTA,2006,8,2.23
NORTH DAKOTA,2006,9,2.31
NORTH DAKOTA,2006,10,2.41
NORTH DAKOTA,2006,11,2.72
NORTH DAKOTA,2006,12,2.75
NORTH DAKOTA,2005,1,2.13
NORTH DAKOTA,2005,2,2.04
NORTH DAKOTA,2005,3,2.27
NORTH DAKOTA,2005,4,1.9
NORTH DAKOTA,2005,5,2.0
NORTH DAKOTA,2005,6,1.93
NORTH DAKOTA,2005,7,1.91
NORTH DAKOTA,2005,8,1.67
NORTH DAKOTA,2005,9,1.76
NORTH DAKOTA,2005,10,1.9
NORTH DAKOTA,2005,11,2.07
NORTH DAKOTA,2005,12,2.11
NORTH DAKOTA,2004,1,2.52
NORTH DAKOTA,2004,2,2.57
NORTH DAKOTA,2004,3,2.48
NORTH DAKOTA,2004,4,2.51
NORTH DAKOTA,2004,5,2.5
NORTH DAKOTA,2004,6,2.48
NORTH DAKOTA,2004,7,2.42
NORTH DAKOTA,2004,8,2.25
NORTH DAKOTA,2004,9,1.94
NORTH DAKOTA,2004,10,1.98
NORTH DAKOTA,2004,11,2.02
NORTH DAKOTA,2004,12,2.23
NORTH DAKOTA,2003,1,2.79
NORTH DAKOTA,2003,2,2.87
NORTH DAKOTA,2003,3,2.81
NORTH DAKOTA,2003,4,2.79
NORTH DAKOTA,2003,5,2.91
NORTH DAKOTA,2003,6,3.01
NORTH DAKOTA,2003,7,2.79
NORTH DAKOTA,2003,8,2.59
NORTH DAKOTA,2003,9,2.55
NORTH DAKOTA,2003,10,2.75
NORTH DAKOTA,2003,11,2.73
NORTH DAKOTA,2003,12,2.63
NORTH DAKOTA,2002,1,1.74
NORTH DAKOTA,2002,2,1.74
NORTH DAKOTA,2002,3,1.72
NORTH DAKOTA,2002,4,1.65
NORTH DAKOTA,2002,5,1.72
NORTH DAKOTA,2002,6,1.7
NORTH DAKOTA,2002,7,1.73
NORTH DAKOTA,2002,8,2.05
NORTH DAKOTA,2002,9,2.1
NORTH DAKOTA,2002,10,2.27
NORTH DAKOTA,2002,11,2.71
NORTH DAKOTA,2002,12,2.89
NORTH DAKOTA,2001,1,1.74
NORTH DAKOTA,2001,2,1.76
NORTH DAKOTA,2001,3,1.73
NORTH DAKOTA,2001,4,1.65
NORTH DAKOTA,2001,5,1.67
NORTH DAKOTA,2001,6,1.55
NORTH DAKOTA,2001,7,1.65
NORTH DAKOTA,2001,8,1.62
NORTH DAKOTA,2001,9,1.82
NORTH DAKOTA,2001,10,1.76
NORTH DAKOTA,2001,11,1.79
NORTH DAKOTA,2001,12,1.75
NORTH DAKOTA,2000,1,1.98
NORTH DAKOTA,2000,2,1.85
NORTH DAKOTA,2000,3,1.91
NORTH DAKOTA,2000,4,1.86
NORTH DAKOTA,2000,5,2.06
NORTH DAKOTA,2000,6,1.75
NORTH DAKOTA,2000,7,1.73
NORTH DAKOTA,2000,8,1.42
NORTH DAKOTA,2000,9,1.46
NORTH DAKOTA,2000,10,1.66
NORTH DAKOTA,2000,11,1.7
NORTH DAKOTA,2000,12,1.76
OREGON,2016,2,2.66
OREGON,2015,4,3.85
OREGON,2015,8,3.34
OREGON,2015,9,3.24
OREGON,2014,1,3.72
OREGON,2014,3,3.84
OREGON,2013,8,4.39
OREGON,2013,9,4.22
OREGON,2013,10,3.68
OREGON,2013,11,3.71
OREGON,2013,12,3.95
OREGON,2012,1,4.06
OREGON,2012,2,4.29
OREGON,2012,3,4.09
OREGON,2012,4,4.46
OREGON,2012,5,4.47
OREGON,2012,6,4.4
OREGON,2012,7,5.2
OREGON,2012,8,5.99
OREGON,2012,9,6.32
OREGON,2012,10,6.36
OREGON,2011,1,3.95
OREGON,2011,2,4.21
OREGON,2011,3,4.29
OREGON,2011,4,4.8
OREGON,2011,5,4.93
OREGON,2011,6,4.78
OREGON,2011,7,4.37
OREGON,2011,8,5.59
OREGON,2011,9,4.59
OREGON,2011,10,4.61
OREGON,2011,11,4.34
OREGON,2011,12,4.28
OREGON,2010,1,2.56
OREGON,2010,2,3.11
OREGON,2010,3,3.03
OREGON,2010,4,3.56
OREGON,2010,5,3.12
OREGON,2010,6,2.75
OREGON,2010,7,2.88
OREGON,2010,8,3.08
OREGON,2010,9,3.2
OREGON,2010,10,3.58
OREGON,2010,11,3.89
OREGON,2010,12,3.95
OREGON,2009,1,3.05
OREGON,2009,2,2.75
OREGON,2009,3,2.72
OREGON,2009,4,2.44
OREGON,2009,5,2.69
OREGON,2009,6,2.67
OREGON,2009,7,3.19
OREGON,2009,8,3.0
OREGON,2009,9,2.7
OREGON,2009,10,2.79
OREGON,2009,11,2.27
OREGON,2009,12,2.98
OREGON,2008,1,5.8
OREGON,2008,2,5.84
OREGON,2008,3,5.1
OREGON,2008,4,5.17
OREGON,2008,5,4.69
OREGON,2008,6,5.04
OREGON,2008,7,5.16
OREGON,2008,8,5.08
OREGON,2008,9,4.84
OREGON,2008,10,4.73
OREGON,2008,11,3.2
OREGON,2008,12,2.1
OREGON,2007,1,3.71
OREGON,2007,2,4.27
OREGON,2007,3,3.56
OREGON,2007,4,3.71
OREGON,2007,5,3.67
OREGON,2007,6,3.8
OREGON,2007,7,3.72
OREGON,2007,8,3.85
OREGON,2007,9,4.95
OREGON,2007,10,6.16
OREGON,2007,11,6.24
OREGON,2007,12,6.39
OREGON,2006,1,2.11
OREGON,2006,2,2.11
OREGON,2006,3,2.1
OREGON,2006,4,2.24
OREGON,2006,5,2.25
OREGON,2006,6,2.31
OREGON,2006,7,2.29
OREGON,2006,8,2.31
OREGON,2006,9,2.46
OREGON,2006,10,2.72
OREGON,2006,11,3.37
OREGON,2006,12,3.65
OREGON,2005,1,2.04
OREGON,2005,2,2.09
OREGON,2005,3,2.11
OREGON,2005,4,2.17
OREGON,2005,5,2.16
OREGON,2005,7,2.11
OREGON,2005,8,2.18
OREGON,2005,9,2.15
OREGON,2005,10,2.1
OREGON,2005,11,2.23
OREGON,2005,12,2.1
OREGON,2004,1,2.43
OREGON,2004,2,2.47
OREGON,2004,3,2.3
OREGON,2004,4,2.62
OREGON,2004,5,2.58
OREGON,2004,7,2.24
OREGON,2004,8,1.76
OREGON,2004,9,1.86
OREGON,2004,10,1.73
OREGON,2004,11,1.88
OREGON,2004,12,1.9
OREGON,2003,1,2.36
OREGON,2003,2,2.34
OREGON,2003,3,2.35
OREGON,2003,4,2.51
OREGON,2003,5,2.23
OREGON,2003,6,2.34
OREGON,2003,7,2.36
OREGON,2003,8,2.43
OREGON,2003,9,2.53
OREGON,2003,10,2.48
OREGON,2003,11,2.64
OREGON,2003,12,2.52
OREGON,2002,1,2.02
OREGON,2002,2,2.02
OREGON,2002,3,1.97
OREGON,2002,4,2.08
OREGON,2002,5,1.98
OREGON,2002,6,2.06
OREGON,2002,7,2.08
OREGON,2002,8,2.3
OREGON,2002,9,2.43
OREGON,2002,10,2.55
OREGON,2002,11,2.54
OREGON,2002,12,2.51
OREGON,2001,1,2.08
OREGON,2001,2,1.95
OREGON,2001,3,2.06
OREGON,2001,4,2.11
OREGON,2001,5,2.21
OREGON,2001,6,2.15
OREGON,2001,7,2.07
OREGON,2001,8,2.02
OREGON,2001,9,2.1
OREGON,2001,10,2.26
OREGON,2001,11,2.09
OREGON,2001,12,2.13
OREGON,2000,1,2.03
OREGON,2000,2,2.01
OREGON,2000,3,1.96
OREGON,2000,4,1.96
OREGON,2000,5,1.96
OREGON,2000,6,1.83
OREGON,2000,7,1.65
OREGON,2000,8,1.71
OREGON,2000,9,1.85
OREGON,2000,10,1.84
OREGON,2000,11,2.02
OREGON,2000,12,2.13
SOUTH DAKOTA,2008,9,5.47
SOUTH DAKOTA,2007,5,3.08
SOUTH DAKOTA,2006,2,2.29
SOUTH DAKOTA,2006,3,2.21
SOUTH DAKOTA,2006,5,2.11
SOUTH DAKOTA,2006,10,1.86
SOUTH DAKOTA,2005,1,2.04
SOUTH DAKOTA,2005,2,1.96
SOUTH DAKOTA,2005,3,1.98
SOUTH DAKOTA,2005,4,1.92
SOUTH DAKOTA,2005,5,1.94
SOUTH DAKOTA,2005,6,2.08
SOUTH DAKOTA,2005,7,2.06
SOUTH DAKOTA,2005,8,2.02
SOUTH DAKOTA,2005,9,1.99
SOUTH DAKOTA,2005,10,2.0
SOUTH DAKOTA,2005,11,1.8
SOUTH DAKOTA,2005,12,1.99
SOUTH DAKOTA,2004,2,2.26
SOUTH DAKOTA,2004,3,2.27
SOUTH DAKOTA,2004,4,1.7
SOUTH DAKOTA,2004,5,2.4
SOUTH DAKOTA,2004,6,2.43
SOUTH DAKOTA,2004,7,2.41
SOUTH DAKOTA,2004,8,2.01
SOUTH DAKOTA,2004,9,1.93
SOUTH DAKOTA,2004,10,1.33
SOUTH DAKOTA,2004,11,2.09
SOUTH DAKOTA,2004,12,2.0
SOUTH DAKOTA,2003,1,2.5
SOUTH DAKOTA,2003,2,2.1
SOUTH DAKOTA,2003,4,3.22
SOUTH DAKOTA,2003,5,3.28
SOUTH DAKOTA,2003,6,2.83
SOUTH DAKOTA,2003,7,2.61
SOUTH DAKOTA,2003,8,2.54
SOUTH DAKOTA,2003,9,2.23
SOUTH DAKOTA,2003,10,1.99
SOUTH DAKOTA,2003,11,2.37
SOUTH DAKOTA,2003,12,2.25
SOUTH DAKOTA,2002,1,1.69
SOUTH DAKOTA,2002,2,1.59
SOUTH DAKOTA,2002,3,1.69
SOUTH DAKOTA,2002,4,1.61
SOUTH DAKOTA,2002,5,1.58
SOUTH DAKOTA,2002,6,1.34
SOUTH DAKOTA,2002,7,1.58
SOUTH DAKOTA,2002,8,1.74
SOUTH DAKOTA,2002,9,1.95
SOUTH DAKOTA,2002,10,1.84
SOUTH DAKOTA,2002,11,1.9
SOUTH DAKOTA,2001,1,2.03
SOUTH DAKOTA,2001,2,1.91
SOUTH DAKOTA,2001,3,2.04
SOUTH DAKOTA,2001,4,2.19
SOUTH DAKOTA,2001,5,1.93
SOUTH DAKOTA,2001,6,1.88
SOUTH DAKOTA,2001,7,1.94
SOUTH DAKOTA,2001,8,2.08
SOUTH DAKOTA,2001,9,2.07
SOUTH DAKOTA,2001,10,2.22
SOUTH DAKOTA,2001,11,2.15
SOUTH DAKOTA,2000,1,2.36
SOUTH DAKOTA,2000,2,2.27
SOUTH DAKOTA,2000,3,2.11
SOUTH DAKOTA,2000,4,2.15
SOUTH DAKOTA,2000,5,2.27
SOUTH DAKOTA,2000,6,2.12
SOUTH DAKOTA,2000,7,1.89
SOUTH DAKOTA,2000,8,1.81
SOUTH DAKOTA,2000,9,2.07
SOUTH DAKOTA,2000,10,1.9
SOUTH DAKOTA,2000,11,1.83
SOUTH DAKOTA,2000,12,2.03
UTAH,2016,1,3.48
UTAH,2015,7,2.84
UTAH,2015,12,3.56
UTAH,2014,2,3.88
UTAH,2014,3,4.08
UTAH,2014,4,4.11
UTAH,2014,5,4.08
UTAH,2014,6,5.18
UTAH,2014,7,3.87
UTAH,2014,8,3.55
UTAH,2013,1,5.73
UTAH,2013,3,5.68
UTAH,2013,5,5.8
UTAH,2013,6,5.76
UTAH,2013,8,4.32
UTAH,2013,10,3.91
UTAH,2013,12,3.84
UTAH,2012,2,5.19
UTAH,2012,4,5.22
UTAH,2012,6,5.15
UTAH,2012,7,5.79
UTAH,2012,8,5.96
UTAH,2012,9,5.91
UTAH,2012,10,5.8
UTAH,2012,11,5.95
UTAH,2011,1,4.38
UTAH,2011,2,4.49
UTAH,2011,3,5.0
UTAH,2011,4,5.61
UTAH,2011,6,5.38
UTAH,2011,8,5.55
UTAH,2011,9,5.8
UTAH,2011,10,5.18
UTAH,2011,11,5.43
UTAH,2011,12,5.53
UTAH,2010,1,2.89
UTAH,2010,2,3.03
UTAH,2010,3,2.95
UTAH,2010,4,2.91
UTAH,2010,5,2.97
UTAH,2010,6,3.21
UTAH,2010,7,2.66
UTAH,2010,8,2.88
UTAH,2010,9,3.05
UTAH,2010,10,3.11
UTAH,2010,11,3.73
UTAH,2010,12,4.35
UTAH,2009,5,3.23
UTAH,2009,8,2.5
UTAH,2009,9,2.25
UTAH,2009,10,2.14
UTAH,2009,11,2.49
UTAH,2009,12,2.72
UTAH,2008,1,6.03
UTAH,2008,3,4.76
UTAH,2008,8,4.56
UTAH,2008,9,4.45
UTAH,2008,10,4.07
UTAH,2007,1,3.65
UTAH,2007,2,3.91
UTAH,2007,3,3.7
UTAH,2007,4,3.18
UTAH,2007,5,3.72
UTAH,2007,7,3.38
UTAH,2007,8,3.39
UTAH,2007,9,4.71
UTAH,2007,10,5.59
UTAH,2007,11,5.22
UTAH,2007,12,4.99
UTAH,2006,1,2.34
UTAH,2006,2,2.11
UTAH,2006,3,2.17
UTAH,2006,4,2.29
UTAH,2006,5,2.2
UTAH,2006,7,2.36
UTAH,2006,8,2.39
UTAH,2006,9,2.58
UTAH,2006,10,2.95
UTAH,2006,11,2.72
UTAH,2006,12,3.4
UTAH,2005,1,2.11
UTAH,2005,2,1.96
UTAH,2005,3,1.89
UTAH,2005,4,2.04
UTAH,2005,6,2.1
UTAH,2005,7,2.03
UTAH,2005,8,1.94
UTAH,2005,9,1.96
UTAH,2005,11,2.09
UTAH,2004,1,2.39
UTAH,2004,2,2.74
UTAH,2004,3,2.59
UTAH,2004,4,2.72
UTAH,2004,5,2.71
UTAH,2004,6,2.51
UTAH,2004,7,2.42
UTAH,2004,8,2.3
UTAH,2004,9,2.05
UTAH,2004,10,1.96
UTAH,2004,11,2.39
UTAH,2004,12,1.91
UTAH,2003,1,2.58
UTAH,2003,2,2.52
UTAH,2003,3,2.58
UTAH,2003,4,2.75
UTAH,2003,5,2.54
UTAH,2003,6,2.57
UTAH,2003,7,2.12
UTAH,2003,8,2.25
UTAH,2003,9,2.35
UTAH,2003,10,2.25
UTAH,2003,11,2.28
UTAH,2003,12,2.44
UTAH,2002,1,2.3
UTAH,2002,2,2.28
UTAH,2002,3,2.34
UTAH,2002,4,2.29
UTAH,2002,5,2.27
UTAH,2002,6,2.34
UTAH,2002,7,2.15
UTAH,2002,8,2.27
UTAH,2002,9,2.46
UTAH,2002,10,2.43
UTAH,2002,11,2.45
UTAH,2002,12,2.56
UTAH,2001,1,2.1
UTAH,2001,2,2.1
UTAH,2001,3,2.14
UTAH,2001,4,2.13
UTAH,2001,5,2.28
UTAH,2001,6,1.92
UTAH,2001,7,2.02
UTAH,2001,8,2.03
UTAH,2001,9,2.04
UTAH,2001,10,2.11
UTAH,2001,11,1.99
UTAH,2001,12,2.22
UTAH,2000,1,2.05
UTAH,2000,2,1.97
UTAH,2000,3,1.89
UTAH,2000,4,2.02
UTAH,2000,5,2.04
UTAH,2000,6,1.92
UTAH,2000,7,1.95
UTAH,2000,8,2.01
UTAH,2000,9,1.8
UTAH,2000,10,1.89
UTAH,2000,11,1.88
UTAH,2000,12,2.12
WASHINGTON,2022,1,5.91
WASHINGTON,2022,2,5.44
WASHINGTON,2022,3,6.38
WASHINGTON,2022,5,8.38
WASHINGTON,2022,6,8.31
WASHINGTON,2022,9,6.74
WASHINGTON,2022,10,6.7
WASHINGTON,2022,11,7.03
WASHINGTON,2022,12,7.26
WASHINGTON,2021,1,5.37
WASHINGTON,2021,2,5.16
WASHINGTON,2021,3,5.25
WASHINGTON,2021,4,5.51
WASHINGTON,2021,5,5.67
WASHINGTON,2021,6,4.33
WASHINGTON,2021,9,4.56
WASHINGTON,2021,10,5.98
WASHINGTON,2021,11,5.54
WASHINGTON,2021,12,5.77
WASHINGTON,2020,1,5.02
WASHINGTON,2020,5,5.19
WASHINGTON,2020,7,5.69
WASHINGTON,2020,9,5.12
WASHINGTON,2020,10,5.21
WASHINGTON,2020,11,5.06
WASHINGTON,2020,12,5.14
WASHINGTON,2019,1,3.05
WASHINGTON,2019,2,3.47
WASHINGTON,2019,9,4.0
WASHINGTON,2019,10,4.32
WASHINGTON,2019,11,4.65
WASHINGTON,2019,12,4.99
WASHINGTON,2018,1,2.92
WASHINGTON,2018,2,3.01
WASHINGTON,2018,3,3.16
WASHINGTON,2018,4,3.54
WASHINGTON,2018,5,2.62
WASHINGTON,2018,8,4.39
WASHINGTON,2018,9,2.94
WASHINGTON,2018,10,3.88
WASHINGTON,2018,11,3.04
WASHINGTON,2018,12,3.2
WASHINGTON,2017,1,2.89
WASHINGTON,2017,2,2.62
WASHINGTON,2017,3,2.71
WASHINGTON,2017,4,2.36
WASHINGTON,2017,5,3.75
WASHINGTON,2017,6,2.32
WASHINGTON,2017,7,2.56
WASHINGTON,2017,8,2.51
WASHINGTON,2017,9,2.48
WASHINGTON,2017,12,2.09
WASHINGTON,2016,1,3.19
WASHINGTON,2016,2,3.3
WASHINGTON,2016,3,3.2
WASHINGTON,2016,4,3.03
WASHINGTON,2016,5,2.68
WASHINGTON,2016,6,2.94
WASHINGTON,2016,7,2.95
WASHINGTON,2016,8,3.04
WASHINGTON,2016,9,2.63
WASHINGTON,2016,10,3.53
WASHINGTON,2016,11,2.53
WASHINGTON,2016,12,2.39
WASHINGTON,2015,1,3.33
WASHINGTON,2015,2,3.96
WASHINGTON,2015,3,3.53
WASHINGTON,2015,4,3.45
WASHINGTON,2015,5,4.59
WASHINGTON,2015,6,4.03
WASHINGTON,2015,7,3.61
WASHINGTON,2015,8,3.65
WASHINGTON,2015,9,3.4
WASHINGTON,2015,10,3.43
WASHINGTON,2015,11,3.12
WASHINGTON,2015,12,2.99
WASHINGTON,2014,1,3.56
WASHINGTON,2014,2,3.53
WASHINGTON,2014,3,3.78
WASHINGTON,2014,4,4.61
WASHINGTON,2014,5,4.39
WASHINGTON,2014,6,4.11
WASHINGTON,2014,7,3.88
WASHINGTON,2014,8,3.55
WASHINGTON,2014,9,3.3
WASHINGTON,2014,10,3.21
WASHINGTON,2014,11,3.18
WASHINGTON,2014,12,3.34
WASHINGTON,2013,1,5.6
WASHINGTON,2013,2,5.54
WASHINGTON,2013,3,5.41
WASHINGTON,2013,4,5.24
WASHINGTON,2013,5,5.18
WASHINGTON,2013,6,5.26
WASHINGTON,2013,7,5.02
WASHINGTON,2013,8,4.52
WASHINGTON,2013,9,4.41
WASHINGTON,2013,10,3.58
WASHINGTON,2013,11,3.61
WASHINGTON,2013,12,3.59
WASHINGTON,2012,1,4.54
WASHINGTON,2012,2,4.23
WASHINGTON,2012,3,4.45
WASHINGTON,2012,4,4.54
WASHINGTON,2012,5,4.71
WASHINGTON,2012,6,4.89
WASHINGTON,2012,7,5.16
WASHINGTON,2012,8,5.71
WASHINGTON,2012,9,5.49
WASHINGTON,2012,10,5.4
WASHINGTON,2012,11,5.65
WASHINGTON,2012,12,5.62
WASHINGTON,2011,1,3.87
WASHINGTON,2011,2,4.43
WASHINGTON,2011,3,4.51
WASHINGTON,2011,4,5.4
WASHINGTON,2011,5,4.75
WASHINGTON,2011,6,4.81
WASHINGTON,2011,7,4.96
WASHINGTON,2011,8,5.05
WASHINGTON,2011,9,5.26
WASHINGTON,2011,10,4.46
WASHINGTON,2011,11,4.59
WASHINGTON,2011,12,4.26
WASHINGTON,2010,1,2.84
WASHINGTON,2010,2,2.92
WASHINGTON,2010,3,2.83
WASHINGTON,2010,4,2.69
WASHINGTON,2010,5,2.75
WASHINGTON,2010,6,3.3
WASHINGTON,2010,7,3.44
